Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Suzanne Mathews,53,132000000.0,343051720.3,Short-term,high,Under 9 year
Richard Gamble,52,12000000.0,29767256.76,Medium-term,medium,Under 1 year
Allen Johnson,20,64000000.0,164783054.44,Short-term,high,Under 8 year
Paul Ward,53,114000000.0,283829035.35,Long-term,low,Under 3 year
Alex Burgess,29,135000000.0,369634011.89,Short-term,low,Under 5 year
Cory Jones DDS,56,106000000.0,317700443.43,Medium-term,high,Under 3 year
Sarah Carter,62,114000000.0,322110546.73,Short-term,medium,Under 9 year
Marie Henderson,26,58000000.0,129581710.6,Medium-term,low,Under 0 year
Parker Fisher,49,8000000.0,15067410.69,Long-term,high,Under 2 year
Donald Riley,57,78000000.0,208344943.11,Medium-term,high,Under 0 year
Jennifer Fletcher,47,124000000.0,321592581.52,Short-term,high,Under 3 year
Kimberly Davila,65,112000000.0,195011979.66,Long-term,low,Under 3 year
Jason King,31,87000000.0,235648082.7,Short-term,low,Under 8 year
Kristin Martinez,64,148000000.0,410412074.29,Short-term,low,Under 8 year
Scott Ryan,38,11000000.0,20232830.92,Medium-term,medium,Under 5 year
David Downs,55,31000000.0,77373343.26,Long-term,low,Under 2 year
Carl Moore,21,28000000.0,74997321.86,Medium-term,medium,Under 0 year
Brianna Ellison,40,99000000.0,179219951.18,Long-term,high,Under 7 year
Keith Riddle,57,99000000.0,290517650.08,Long-term,low,Under 4 year
Joshua Montgomery,48,123000000.0,202772027.43,Long-term,low,Under 4 year
Daniel Lopez,34,30000000.0,68941733.28,Long-term,medium,Under 0 year
Tyler Underwood,23,119000000.0,218717119.24,Long-term,medium,Under 8 year
Sarah Soto,43,146000000.0,330355515.22,Long-term,low,Under 7 year
Tyler Walters,43,142000000.0,419020298.46,Medium-term,medium,Under 5 year
Scott Martin,45,5000000.0,10688117.75,Medium-term,medium,Under 6 year
Elizabeth Rhodes,46,135000000.0,235578223.4,Medium-term,high,Under 8 year
Bryce Ward,64,72000000.0,185105182.97,Medium-term,low,Under 7 year
Steven Bell,33,17000000.0,44953002.47,Medium-term,low,Under 1 year
Walter Smith,62,129000000.0,286842144.9,Medium-term,low,Under 2 year
Sarah Campbell,48,98000000.0,158569833.25,Short-term,high,Under 8 year
Richard Cook,23,16000000.0,25587244.35,Long-term,medium,Under 9 year
Barbara Russell,59,13000000.0,27450984.17,Short-term,medium,Under 3 year
Curtis Williams,30,54000000.0,123927414.85,Long-term,high,Under 6 year
Casey Sloan,30,68000000.0,186620721.44,Short-term,medium,Under 6 year
Jose Lawson,42,112000000.0,335560916.27,Long-term,medium,Under 7 year
Caitlin Cox,64,28000000.0,48674625.66,Short-term,medium,Under 5 year
Tina Palmer,35,96000000.0,273158999.42,Short-term,high,Under 4 year
Mr. Jose Rios II,57,111000000.0,172302820.07,Long-term,low,Under 0 year
Brian Delacruz,43,49000000.0,95793014.39,Medium-term,low,Under 9 year
Melissa Griffith,39,48000000.0,138983321.1,Long-term,high,Under 1 year
Deborah Church,47,3000000.0,8453715.42,Long-term,medium,Under 0 year
Crystal Ochoa,64,121000000.0,269312451.11,Short-term,medium,Under 6 year
Justin Haley,42,83000000.0,156429924.57,Long-term,high,Under 4 year
Mr. Johnny Howard,35,143000000.0,332005962.31,Short-term,medium,Under 1 year
Sandra Cox,64,95000000.0,245909427.89,Medium-term,medium,Under 6 year
Kimberly Mcfarland,29,102000000.0,224918838.16,Short-term,high,Under 9 year
Judith Barnes,65,26000000.0,48040555.25,Medium-term,low,Under 2 year
Donna Rose,51,41000000.0,113535266.44,Medium-term,low,Under 4 year
Patricia Malone,64,1000000.0,1883416.96,Short-term,medium,Under 4 year
Kathy Phillips,48,132000000.0,266790607.24,Long-term,medium,Under 9 year
Robert Blake,49,11000000.0,28715255.03,Medium-term,high,Under 1 year
Russell Edwards,31,19000000.0,50192287.78,Medium-term,medium,Under 7 year
Marie Carey,56,25000000.0,68638623.3,Short-term,medium,Under 5 year
Barbara Reyes,34,51000000.0,78279574.57,Long-term,high,Under 1 year
Jennifer Cook,41,120000000.0,260072947.2,Medium-term,medium,Under 0 year
Shelley Santiago,51,150000000.0,344995407.54,Medium-term,high,Under 5 year
Scott James,37,92000000.0,158616229.92,Long-term,high,Under 0 year
Kevin Flores,53,22000000.0,43312115.62,Medium-term,high,Under 4 year
Haley Woodward,59,59000000.0,145116252.0,Long-term,medium,Under 9 year
Amy Yoder,34,76000000.0,138101833.68,Short-term,low,Under 0 year
Jennifer David,24,132000000.0,357203914.17,Short-term,low,Under 1 year
David Rose,60,4000000.0,9088706.28,Long-term,low,Under 0 year
Adam Oconnor,21,120000000.0,199268979.12,Medium-term,high,Under 7 year
Heather Wright,55,54000000.0,151521694.51,Medium-term,medium,Under 9 year
Donald Perez,22,53000000.0,147844232.09,Medium-term,low,Under 6 year
Jesse Edwards,58,50000000.0,138366128.12,Medium-term,low,Under 1 year
Victoria Hayes,59,96000000.0,146515119.83,Short-term,low,Under 4 year
Paul Cummings,24,31000000.0,77989278.89,Long-term,low,Under 5 year
Michele Jarvis,51,14000000.0,32324165.87,Short-term,low,Under 1 year
Lindsay Sherman,63,82000000.0,239184392.35,Short-term,high,Under 4 year
Mark Smith,41,26000000.0,77958316.01,Short-term,low,Under 3 year
Brittany Robinson,23,56000000.0,160670088.85,Medium-term,high,Under 6 year
Anthony Fowler,54,56000000.0,135358841.92,Long-term,low,Under 9 year
Michael Bridges,53,30000000.0,82286068.1,Medium-term,low,Under 4 year
Albert Kelley,25,66000000.0,160776505.75,Long-term,medium,Under 7 year
Mary Hill,46,112000000.0,290778669.97,Medium-term,high,Under 8 year
Eric Krueger,50,78000000.0,122772839.57,Long-term,high,Under 7 year
Kim Moses,30,14000000.0,26562617.71,Long-term,low,Under 3 year
Sabrina Barnes,56,118000000.0,276401923.03,Short-term,medium,Under 7 year
Stephen Harper MD,64,122000000.0,326322803.43,Long-term,low,Under 3 year
Yvonne Gilbert,33,93000000.0,199350883.3,Medium-term,medium,Under 6 year
Cody Nash,39,54000000.0,132343868.42,Long-term,medium,Under 8 year
George Washington,52,82000000.0,243133509.23,Long-term,medium,Under 7 year
Patrick Martinez,42,150000000.0,265324264.84,Short-term,low,Under 2 year
Amy Barrett,35,75000000.0,122757438.66,Long-term,medium,Under 5 year
Donald Lara MD,51,60000000.0,113773630.39,Short-term,high,Under 5 year
Derrick Joseph,34,108000000.0,206478931.51,Short-term,medium,Under 3 year
Matthew Garcia,50,20000000.0,39861887.91,Medium-term,medium,Under 6 year
Eric Klein,54,112000000.0,236759398.44,Short-term,medium,Under 0 year
John Reid,38,99000000.0,152606090.41,Short-term,low,Under 9 year
Cheryl Vargas,58,35000000.0,89716071.38,Long-term,medium,Under 7 year
Jonathan Mills MD,37,117000000.0,181680875.77,Short-term,high,Under 7 year
Anthony White,33,1000000.0,2446004.14,Short-term,low,Under 5 year
Paul Kirk,42,105000000.0,239087029.11,Short-term,low,Under 4 year
Paul Lester,38,23000000.0,36413017.87,Long-term,low,Under 9 year
Ashley Alvarado,38,21000000.0,46085998.86,Medium-term,high,Under 6 year
Heather Sanchez,32,80000000.0,189496663.79,Short-term,low,Under 4 year
Rachel Vang,48,79000000.0,128826308.15,Long-term,medium,Under 4 year
Brittany Lewis,20,139000000.0,246038171.21,Long-term,medium,Under 1 year
Jesse Santos,35,98000000.0,228185683.95,Long-term,medium,Under 0 year
Heidi Fernandez,45,93000000.0,254828891.95,Medium-term,high,Under 4 year
William Jenkins,39,107000000.0,171246253.61,Short-term,low,Under 1 year
George Perkins,46,38000000.0,84729467.7,Long-term,high,Under 2 year
Robert Daniel,33,55000000.0,131406806.85,Medium-term,high,Under 0 year
Brandon Huerta,40,77000000.0,208500802.19,Long-term,medium,Under 7 year
Wayne Avila,31,34000000.0,75278234.54,Short-term,high,Under 1 year
Scott Hill,55,46000000.0,112429722.18,Long-term,medium,Under 4 year
Juan Harper,43,143000000.0,426424078.28,Medium-term,high,Under 8 year
Julie Armstrong,48,62000000.0,139387309.13,Long-term,low,Under 1 year
Rebecca Cruz,32,25000000.0,64301415.54,Medium-term,medium,Under 4 year
Jasmin Lindsey,55,34000000.0,55231584.15,Short-term,low,Under 3 year
Matthew Salinas,46,38000000.0,102442827.31,Medium-term,high,Under 9 year
Alex Olsen,38,139000000.0,276750270.74,Medium-term,low,Under 5 year
Jennifer Snyder DDS,54,25000000.0,42513739.5,Long-term,low,Under 4 year
Matthew Stafford,32,96000000.0,282560869.97,Long-term,medium,Under 6 year
Sandra Singh,54,91000000.0,238417379.8,Short-term,low,Under 1 year
Amy Benton MD,62,121000000.0,181943643.89,Medium-term,high,Under 7 year
Nicholas Kim,59,81000000.0,238643917.46,Medium-term,medium,Under 2 year
Theresa Daniels,32,32000000.0,79937332.73,Medium-term,low,Under 5 year
Rebecca Benton,62,131000000.0,231193837.17,Short-term,low,Under 8 year
Wendy Roy,47,104000000.0,282704958.96,Medium-term,high,Under 0 year
Christine Jones,27,3000000.0,6287664.91,Short-term,high,Under 3 year
James Russell,31,33000000.0,69056151.93,Long-term,medium,Under 5 year
Andrew Porter,60,133000000.0,327235076.74,Medium-term,medium,Under 7 year
April Gutierrez,30,112000000.0,225341935.89,Medium-term,medium,Under 4 year
Sheri Wheeler,43,17000000.0,37852288.47,Long-term,medium,Under 6 year
Cheryl Haas,21,54000000.0,150019289.53,Medium-term,medium,Under 4 year
Andrew Taylor,56,36000000.0,63590032.81,Long-term,medium,Under 4 year
Nicholas Delgado,27,40000000.0,72847969.45,Long-term,high,Under 8 year
Tonya Briggs,52,11000000.0,31852035.4,Medium-term,high,Under 1 year
Cassandra Santiago,38,87000000.0,139810234.22,Medium-term,low,Under 1 year
James Conway,35,82000000.0,169271771.14,Short-term,medium,Under 0 year
Robert Johnson,54,92000000.0,142858217.49,Short-term,medium,Under 3 year
Carrie Watts,31,114000000.0,209452395.86,Short-term,low,Under 0 year
James Brown,36,137000000.0,354908592.13,Short-term,high,Under 5 year
Whitney Delgado,32,63000000.0,167182324.71,Long-term,low,Under 8 year
Matthew Peterson,58,147000000.0,433815501.52,Medium-term,medium,Under 5 year
Michelle Anderson,44,77000000.0,126275099.38,Medium-term,low,Under 7 year
Donna Smith,34,74000000.0,120884926.18,Medium-term,high,Under 9 year
Nicholas Hatfield,29,47000000.0,100607639.3,Long-term,high,Under 0 year
Terry Vargas,60,124000000.0,349932860.79,Long-term,high,Under 0 year
Sheri Huff,24,36000000.0,97051028.91,Long-term,high,Under 1 year
Steve Murphy,39,69000000.0,140338690.84,Long-term,medium,Under 4 year
Lisa Robinson,59,36000000.0,102509836.1,Medium-term,high,Under 2 year
Thomas Olsen,42,68000000.0,145743768.98,Short-term,high,Under 8 year
Ronald Pennington,20,31000000.0,51467084.16,Short-term,high,Under 3 year
Cynthia Jackson,63,113000000.0,272337297.07,Short-term,high,Under 8 year
Christopher Adams,46,13000000.0,24624108.67,Long-term,high,Under 2 year
Jason Mcgee MD,59,47000000.0,125040298.93,Short-term,high,Under 5 year
Brian Lopez,51,105000000.0,165553493.62,Medium-term,high,Under 7 year
Richard Reed,21,40000000.0,116723981.25,Short-term,low,Under 9 year
Joshua Ortiz,55,134000000.0,370874419.89,Long-term,high,Under 4 year
Cody Hunter,32,114000000.0,273864675.77,Long-term,medium,Under 1 year
Stephanie Ferguson,37,102000000.0,269119281.75,Long-term,medium,Under 6 year
Donna Schmidt,24,128000000.0,268758376.88,Medium-term,high,Under 0 year
Joshua Page,29,16000000.0,31647375.51,Short-term,medium,Under 6 year
Mindy Ellis,27,87000000.0,163043663.85,Medium-term,medium,Under 4 year
Robert Payne,38,142000000.0,287818658.67,Medium-term,low,Under 6 year
Gary Martinez,58,146000000.0,221279352.5,Long-term,medium,Under 6 year
Carol Mcdaniel,20,137000000.0,312504259.88,Long-term,high,Under 5 year
Ashley Munoz,47,39000000.0,90401695.02,Medium-term,high,Under 9 year
Matthew Barrett,34,140000000.0,384724785.41,Long-term,high,Under 8 year
Clayton Lambert,42,26000000.0,42740914.57,Short-term,high,Under 5 year
Thomas Ford,22,114000000.0,335137047.71,Long-term,high,Under 7 year
Brian Ward,58,129000000.0,312429057.06,Medium-term,medium,Under 9 year
Leroy Clark,32,136000000.0,238403904.94,Short-term,high,Under 7 year
Jodi Washington,18,46000000.0,137556520.84,Short-term,high,Under 2 year
Anthony Dominguez,33,6000000.0,17829191.46,Short-term,medium,Under 5 year
Adam Jefferson,62,79000000.0,158509381.45,Medium-term,medium,Under 7 year
Katie Lloyd,21,133000000.0,283395481.65,Short-term,medium,Under 2 year
Anthony Johnston,22,55000000.0,107460914.36,Long-term,low,Under 8 year
Kimberly Moore,23,71000000.0,154746524.9,Short-term,medium,Under 4 year
Theresa Harvey,48,134000000.0,275183487.02,Medium-term,high,Under 4 year
Robin Long,49,128000000.0,214909615.5,Long-term,high,Under 2 year
Michael Garcia,27,59000000.0,148416550.97,Medium-term,low,Under 3 year
Nicholas Clay,20,112000000.0,312544920.06,Medium-term,medium,Under 0 year
Brian Miller,41,58000000.0,165168404.18,Long-term,high,Under 7 year
Amber Johnson,23,46000000.0,114229984.08,Medium-term,medium,Under 5 year
Gilbert Williams,45,136000000.0,216548764.86,Long-term,medium,Under 3 year
Joanna Garcia,50,33000000.0,68052982.7,Short-term,low,Under 9 year
Maria Turner,50,65000000.0,156600230.68,Short-term,medium,Under 7 year
James Riley,31,43000000.0,69668469.97,Long-term,low,Under 6 year
Dominic Reed,31,112000000.0,274378640.48,Short-term,high,Under 3 year
Sara Smith,58,9000000.0,15714717.72,Long-term,low,Under 4 year
Christina Robinson,46,41000000.0,77814726.36,Short-term,high,Under 0 year
Kathy Martin,30,84000000.0,142537311.98,Medium-term,medium,Under 9 year
Justin Swanson Jr.,22,93000000.0,238011862.16,Medium-term,high,Under 6 year
Jackie Phillips,59,38000000.0,97213787.61,Long-term,low,Under 9 year
Gary Thomas,27,105000000.0,247184287.74,Short-term,low,Under 4 year
Belinda Hunter,43,133000000.0,286960957.18,Long-term,high,Under 2 year
Robert Barrett,57,32000000.0,94279793.73,Medium-term,high,Under 5 year
Chris Smith Jr.,54,37000000.0,95219687.11,Medium-term,medium,Under 0 year
Timothy Hardy,62,117000000.0,221879928.3,Medium-term,high,Under 1 year
Eric Sawyer,43,15000000.0,35391826.82,Short-term,medium,Under 4 year
Christopher Morgan,57,101000000.0,292496381.86,Long-term,medium,Under 5 year
Nathan Mills,22,117000000.0,203461684.19,Medium-term,medium,Under 4 year
Jeffrey Ray,62,55000000.0,135885772.68,Short-term,high,Under 3 year
John Moore,24,110000000.0,225567894.85,Medium-term,medium,Under 8 year
Justin Anderson,59,48000000.0,79611806.15,Short-term,low,Under 2 year
Melinda Irwin,21,20000000.0,52588063.2,Medium-term,medium,Under 0 year
Chelsea Jimenez,33,74000000.0,154151868.82,Medium-term,high,Under 8 year
Susan Anderson,32,103000000.0,237126696.86,Medium-term,medium,Under 7 year
Joseph Barr,45,9000000.0,25323936.67,Long-term,high,Under 6 year
Katherine Cruz,58,27000000.0,44600165.7,Medium-term,medium,Under 2 year
Gary Shaffer,38,25000000.0,49438127.67,Short-term,low,Under 6 year
Kathleen Sullivan,22,44000000.0,129807873.33,Medium-term,high,Under 6 year
Andrew Brown,40,45000000.0,86910601.24,Short-term,medium,Under 6 year
Megan Mcclain,35,2000000.0,3985032.84,Medium-term,medium,Under 9 year
Ashley Hess,35,6000000.0,13616580.6,Short-term,high,Under 5 year
Laura Price,56,149000000.0,238458993.96,Short-term,high,Under 5 year
Dana Brown,58,117000000.0,184560878.2,Short-term,medium,Under 2 year
Ryan Martinez,63,33000000.0,88650842.1,Medium-term,medium,Under 5 year
Maria Hayes,28,149000000.0,327210100.63,Medium-term,medium,Under 1 year
Jeffrey Gonzalez,26,46000000.0,110092797.46,Short-term,high,Under 1 year
Brittany Collier,19,16000000.0,26624578.56,Medium-term,high,Under 0 year
Thomas Rosario,42,14000000.0,34536829.48,Long-term,low,Under 8 year
Christy Perez,18,13000000.0,19979963.36,Short-term,high,Under 5 year
Brandy Smith,47,46000000.0,79935390.85,Long-term,medium,Under 7 year
Breanna Wood,62,37000000.0,55730466.17,Short-term,high,Under 4 year
Howard Bell,54,83000000.0,195746635.82,Medium-term,medium,Under 3 year
Nicole White,23,40000000.0,104661813.8,Long-term,medium,Under 0 year
Sharon Hill,43,105000000.0,264240220.29,Short-term,medium,Under 0 year
Martha Anderson,49,122000000.0,363034641.0,Long-term,high,Under 1 year
Sandra Harding,45,59000000.0,170003467.04,Short-term,high,Under 9 year
Steven Evans,51,40000000.0,78276014.35,Medium-term,medium,Under 8 year
Danielle Wilson,51,114000000.0,245219996.46,Long-term,low,Under 0 year
Melinda Oneal,32,62000000.0,185950245.82,Medium-term,medium,Under 9 year
Tasha Walker,28,94000000.0,253661695.03,Long-term,low,Under 3 year
Peter Miller,65,80000000.0,171910988.14,Long-term,high,Under 8 year
Michael Graves,28,138000000.0,250366969.47,Long-term,medium,Under 0 year
Sarah Ray,39,136000000.0,267609649.24,Long-term,low,Under 2 year
Reginald Brock,55,125000000.0,342907720.77,Long-term,high,Under 0 year
Mr. David Lynn,46,105000000.0,194278313.89,Short-term,low,Under 5 year
Crystal Moody,62,92000000.0,202379710.13,Medium-term,medium,Under 2 year
Charles Clark,20,66000000.0,165579477.72,Medium-term,medium,Under 8 year
Debra Smith,20,63000000.0,134447117.19,Short-term,low,Under 1 year
Ronnie Massey,55,14000000.0,22709629.46,Medium-term,high,Under 1 year
Joseph Rush,58,76000000.0,175688431.81,Medium-term,high,Under 6 year
Mrs. Crystal Warren,56,1000000.0,2073122.48,Medium-term,high,Under 7 year
Bradley Madden,48,66000000.0,156162587.0,Medium-term,medium,Under 7 year
Alyssa Pena,25,15000000.0,24544536.57,Short-term,low,Under 2 year
Nancy Warren,57,75000000.0,146423053.94,Medium-term,high,Under 5 year
Kevin Sanchez,44,67000000.0,192098804.25,Long-term,medium,Under 6 year
Cassandra Lewis,60,79000000.0,189544952.42,Long-term,medium,Under 2 year
Christopher Price DDS,22,46000000.0,95029460.73,Short-term,high,Under 2 year
Sarah Michael,22,30000000.0,45829642.3,Long-term,low,Under 4 year
John Wright,29,93000000.0,215388161.2,Medium-term,high,Under 9 year
Jennifer Campbell,22,140000000.0,378101095.15,Medium-term,low,Under 3 year
Nicole Patterson,22,121000000.0,261794952.8,Short-term,low,Under 5 year
Evan Lane,59,88000000.0,227369757.43,Short-term,high,Under 6 year
Jared Kim,31,36000000.0,84077066.26,Medium-term,high,Under 6 year
Michelle Williams,43,127000000.0,352843213.06,Short-term,high,Under 5 year
Daniel Adams,61,61000000.0,179905125.0,Medium-term,medium,Under 5 year
Tara Castillo,33,124000000.0,327039108.87,Long-term,high,Under 9 year
Chloe Johnston,22,141000000.0,415137148.46,Medium-term,low,Under 8 year
Alisha Smith,30,88000000.0,169741120.2,Short-term,medium,Under 9 year
Gina Marquez,52,7000000.0,18085403.54,Short-term,medium,Under 6 year
Todd Hale,63,141000000.0,390457566.16,Medium-term,high,Under 2 year
Raymond Miller,55,89000000.0,149961621.84,Medium-term,high,Under 3 year
Lisa Booth,48,97000000.0,209565787.55,Long-term,medium,Under 8 year
Dustin Valdez,55,106000000.0,300871563.74,Long-term,low,Under 9 year
Larry Johnson,49,97000000.0,235817711.11,Short-term,high,Under 2 year
Jacqueline Williamson,60,111000000.0,281764890.35,Short-term,medium,Under 9 year
Kimberly Gray,47,40000000.0,117431735.39,Short-term,high,Under 0 year
Michael Rowland,60,115000000.0,237227511.01,Long-term,high,Under 7 year
Sabrina Frost,64,135000000.0,308901071.49,Short-term,high,Under 9 year
Candice Henson,19,8000000.0,17243574.28,Short-term,medium,Under 9 year
Brandon Ross,56,61000000.0,113948308.71,Medium-term,high,Under 4 year
Alex Peters,55,53000000.0,115048546.16,Short-term,low,Under 6 year
Derek Gray,65,7000000.0,11546724.6,Medium-term,high,Under 6 year
Kevin Johnson,50,89000000.0,170805895.01,Short-term,high,Under 9 year
Amber Jacobs,24,76000000.0,194304167.37,Short-term,high,Under 6 year
Paul Rivera,53,45000000.0,90672040.65,Medium-term,low,Under 4 year
Luke Burgess,31,69000000.0,186594653.3,Long-term,low,Under 2 year
Samantha Smith,51,87000000.0,210799908.87,Short-term,medium,Under 4 year
Clifford Rasmussen,46,104000000.0,307471141.88,Short-term,high,Under 6 year
Samuel Burton,35,149000000.0,244621864.28,Long-term,medium,Under 8 year
Karen Matthews,31,116000000.0,282452027.99,Long-term,low,Under 4 year
Kevin Sanders,55,8000000.0,23532106.03,Medium-term,medium,Under 1 year
Kimberly Patterson,51,68000000.0,170500833.63,Short-term,low,Under 6 year
Kathleen Garcia,39,102000000.0,155066487.41,Medium-term,low,Under 8 year
Daniel Davis,37,68000000.0,110168908.16,Long-term,high,Under 1 year
Joseph Craig,61,37000000.0,108043100.08,Long-term,low,Under 3 year
Mary Meyers,32,104000000.0,165774127.86,Short-term,low,Under 2 year
David Cook,26,32000000.0,82728922.47,Long-term,medium,Under 9 year
Laura King,23,5000000.0,8502582.04,Long-term,low,Under 3 year
Justin Nguyen,57,31000000.0,59820435.98,Long-term,high,Under 5 year
Sarah Rodriguez,37,26000000.0,49492855.9,Short-term,medium,Under 3 year
Heather Castillo,22,56000000.0,135766231.43,Short-term,medium,Under 0 year
Curtis Leonard,29,7000000.0,17400178.77,Short-term,high,Under 5 year
Susan Bowman,61,146000000.0,432204699.6,Short-term,high,Under 6 year
Ashley Phillips,48,30000000.0,63981733.29,Short-term,low,Under 7 year
Calvin Mcguire,64,110000000.0,306205338.35,Medium-term,low,Under 9 year
James Smith,51,140000000.0,303326229.38,Long-term,low,Under 9 year
Shari Villarreal,57,94000000.0,201846296.52,Short-term,low,Under 2 year
Elizabeth Vazquez,53,9000000.0,15407849.62,Medium-term,medium,Under 7 year
Christopher Morris,23,33000000.0,94056055.25,Short-term,medium,Under 4 year
Kimberly Williams,35,52000000.0,124841832.95,Short-term,medium,Under 7 year
Jimmy Miller,36,23000000.0,64381424.25,Medium-term,low,Under 8 year
Tanya Hale,59,74000000.0,143910441.53,Short-term,high,Under 6 year
Brian Caldwell,27,85000000.0,254980846.52,Short-term,medium,Under 2 year
Jeffrey Reynolds,40,118000000.0,222817774.49,Short-term,low,Under 2 year
Elizabeth Scott,54,31000000.0,51780027.81,Short-term,medium,Under 1 year
Sarah Simon,23,87000000.0,198775088.61,Long-term,medium,Under 9 year
Sheila Mooney,29,102000000.0,265961203.78,Long-term,medium,Under 9 year
Justin Valdez,28,87000000.0,236290908.72,Short-term,low,Under 4 year
Amanda Floyd,31,32000000.0,55824846.51,Short-term,high,Under 2 year
Monica Burton,43,108000000.0,218932163.31,Long-term,high,Under 3 year
Tiffany Goodman,57,41000000.0,110805395.68,Long-term,high,Under 2 year
Kayla Wall,26,43000000.0,97720888.89,Medium-term,high,Under 0 year
George Brown,52,53000000.0,105214074.11,Long-term,low,Under 3 year
Laura Brown,48,114000000.0,173420877.15,Short-term,high,Under 2 year
Phillip Gardner,55,45000000.0,87810339.29,Short-term,low,Under 2 year
Elizabeth Valdez,56,84000000.0,208047494.95,Medium-term,medium,Under 0 year
Garrett Sheppard PhD,29,21000000.0,57700411.14,Long-term,medium,Under 3 year
Kyle Kelly,25,27000000.0,43849183.88,Short-term,medium,Under 9 year
Kimberly Bailey,57,56000000.0,123396741.78,Medium-term,high,Under 4 year
Ruth Wilson,51,6000000.0,15661393.21,Short-term,low,Under 3 year
April Bass,35,56000000.0,95743436.75,Medium-term,medium,Under 0 year
Terry Marshall Jr.,43,100000000.0,243496487.4,Medium-term,high,Under 1 year
Dr. Benjamin Bender PhD,31,43000000.0,98403245.02,Long-term,low,Under 4 year
David Adams,42,142000000.0,225300961.34,Long-term,high,Under 5 year
Mary Solomon,19,124000000.0,353806418.82,Short-term,medium,Under 0 year
Michael Palmer,54,81000000.0,137454269.08,Long-term,medium,Under 5 year
Amanda Allen,21,134000000.0,307153033.86,Long-term,medium,Under 3 year
Angela Chapman,45,147000000.0,418823272.48,Short-term,medium,Under 5 year
Teresa Davis,53,73000000.0,211432644.0,Medium-term,high,Under 7 year
Taylor Carlson,40,59000000.0,132475467.66,Short-term,medium,Under 6 year
Robert Davidson,37,17000000.0,31065494.93,Long-term,high,Under 7 year
Sharon Taylor,43,78000000.0,190784150.92,Long-term,high,Under 9 year
Thomas Allen,24,89000000.0,186198346.37,Medium-term,high,Under 3 year
Chris Russo,31,71000000.0,147542325.52,Long-term,high,Under 5 year
David Wood,64,49000000.0,98705993.59,Medium-term,high,Under 4 year
Andrew Santiago,61,119000000.0,180422509.16,Medium-term,low,Under 0 year
Jennifer Gonzales,30,117000000.0,217299660.85,Long-term,high,Under 1 year
Nicholas Hanson,57,67000000.0,120802006.41,Short-term,low,Under 6 year
Gloria Robinson,64,135000000.0,369889409.65,Short-term,high,Under 6 year
John Jordan,65,101000000.0,235094973.45,Long-term,high,Under 3 year
Yvonne Alexander,51,33000000.0,82984872.72,Short-term,high,Under 2 year
Sean Harrison,32,49000000.0,119833681.62,Long-term,high,Under 1 year
Jacqueline Charles,64,3000000.0,8815295.09,Long-term,low,Under 3 year
Austin Johnson,22,16000000.0,36459366.0,Medium-term,high,Under 0 year
Lisa Ellis,52,94000000.0,191129867.88,Short-term,high,Under 3 year
Amanda Norton,50,85000000.0,143530241.23,Long-term,high,Under 9 year
Scott Marsh,55,62000000.0,94456955.36,Short-term,high,Under 7 year
Brooke Patton,34,18000000.0,29673535.8,Short-term,low,Under 6 year
Daniel Salas,62,125000000.0,248972921.87,Short-term,high,Under 1 year
Charles Vasquez,42,16000000.0,31672293.32,Long-term,low,Under 4 year
Taylor Li,60,27000000.0,67780085.49,Long-term,high,Under 2 year
Susan Day,35,132000000.0,309415094.23,Short-term,low,Under 3 year
Christopher Oconnor,61,15000000.0,25936498.7,Long-term,low,Under 2 year
Angelica Walker,61,81000000.0,208369305.58,Short-term,low,Under 0 year
Linda Jordan,47,103000000.0,191784953.47,Long-term,medium,Under 8 year
Jason Ruiz,24,58000000.0,105609632.63,Short-term,high,Under 1 year
Erica Hess,61,22000000.0,48453616.78,Medium-term,medium,Under 2 year
Linda Garcia,19,144000000.0,229126070.05,Short-term,medium,Under 9 year
Sharon Rodriguez,42,30000000.0,72434090.45,Long-term,low,Under 3 year
David Heath,36,78000000.0,176173877.09,Medium-term,medium,Under 7 year
Olivia Roberts,54,32000000.0,72698176.03,Long-term,low,Under 6 year
Stephen Oconnell,20,104000000.0,269677770.15,Short-term,high,Under 2 year
Ryan Griffin,56,69000000.0,105346762.69,Long-term,high,Under 1 year
John Erickson,65,23000000.0,58257048.41,Medium-term,medium,Under 0 year
Mrs. Joanna Schmidt DDS,40,29000000.0,86324060.89,Long-term,medium,Under 0 year
Rebecca Best,20,96000000.0,281774083.44,Short-term,low,Under 9 year
Mr. John Schultz,51,140000000.0,260503761.21,Short-term,medium,Under 2 year
Laura Lucas,31,22000000.0,56850085.88,Medium-term,high,Under 0 year
Laurie Sanders,39,87000000.0,229766152.88,Medium-term,low,Under 0 year
William Chavez,29,115000000.0,344972303.84,Medium-term,low,Under 7 year
Amy Gibson,28,68000000.0,177279018.72,Short-term,low,Under 9 year
James Greer Jr.,46,49000000.0,89270999.18,Short-term,high,Under 6 year
Joshua Miller,49,57000000.0,121853100.28,Long-term,high,Under 2 year
Kayla Grimes,43,62000000.0,158101021.74,Long-term,high,Under 8 year
Elizabeth Conway,40,70000000.0,110828819.48,Short-term,high,Under 1 year
Nancy Holloway,38,138000000.0,302287405.79,Medium-term,medium,Under 0 year
Isaac Bruce,28,53000000.0,156689455.27,Long-term,low,Under 5 year
William Jones,58,122000000.0,321390524.25,Short-term,high,Under 8 year
