Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Paul Fitzgerald,27,24000000.0,64309637.08,Medium-term,low,Under 1 year
Michelle Cruz,65,149000000.0,313078609.49,Short-term,low,Under 6 year
Holly Johnson,45,107000000.0,320603461.27,Long-term,low,Under 1 year
Daniel Flores,34,48000000.0,91039660.34,Medium-term,low,Under 0 year
Margaret Chavez,32,122000000.0,360727141.9,Long-term,high,Under 7 year
Steven Anderson,21,62000000.0,144963855.49,Long-term,low,Under 0 year
Breanna Mckinney,36,137000000.0,217638731.78,Medium-term,low,Under 9 year
Bonnie Yoder,28,62000000.0,130959351.63,Long-term,high,Under 3 year
Michael Davis II,48,147000000.0,327423993.54,Long-term,medium,Under 3 year
Matthew Robertson,28,120000000.0,203814991.29,Long-term,low,Under 5 year
Megan Howard PhD,20,28000000.0,59406303.95,Long-term,high,Under 0 year
William White,25,147000000.0,260036624.08,Long-term,medium,Under 6 year
Joseph Ramos,65,81000000.0,159123296.3,Medium-term,low,Under 5 year
Christopher Brown,45,104000000.0,251829490.52,Long-term,low,Under 2 year
Mary Brewer,29,98000000.0,244610038.95,Short-term,medium,Under 8 year
Jason King,21,2000000.0,5181540.5,Medium-term,low,Under 9 year
Gary Nelson,64,73000000.0,130020872.69,Short-term,high,Under 8 year
Matthew Gutierrez,19,118000000.0,272338063.43,Short-term,medium,Under 7 year
Angie Walton,37,34000000.0,97883159.07,Long-term,medium,Under 7 year
Daniel Hale,29,40000000.0,102510812.38,Long-term,medium,Under 7 year
Kaylee Kelly,60,102000000.0,182104860.12,Medium-term,high,Under 0 year
Brandon Salazar,45,87000000.0,239406935.87,Short-term,low,Under 2 year
Antonio Zuniga,24,17000000.0,32657758.9,Long-term,high,Under 4 year
Paul Cameron,50,49000000.0,88898004.16,Short-term,high,Under 2 year
Kevin Acosta,35,30000000.0,59565772.05,Short-term,low,Under 6 year
Jerry Chandler,27,20000000.0,51481459.96,Long-term,low,Under 5 year
Kathy Martin,49,64000000.0,159608440.26,Medium-term,low,Under 1 year
Corey Coleman,43,53000000.0,82550312.94,Short-term,low,Under 4 year
Deborah Meyer,63,57000000.0,108579356.24,Medium-term,low,Under 4 year
Brandon Ewing,43,87000000.0,139008217.86,Long-term,high,Under 0 year
Jill Hamilton,41,6000000.0,16396148.74,Medium-term,low,Under 7 year
Katelyn Brown,42,33000000.0,68153462.15,Medium-term,high,Under 1 year
Raymond Smith,42,102000000.0,256241085.72,Short-term,high,Under 9 year
Rebecca Anthony,18,55000000.0,117098284.73,Long-term,medium,Under 0 year
Victor Everett,26,27000000.0,42709817.62,Short-term,medium,Under 5 year
Jeffrey Horton,31,68000000.0,146146704.42,Long-term,low,Under 1 year
Rebecca Brown,52,63000000.0,142844459.89,Medium-term,medium,Under 1 year
Terri Ortiz,53,78000000.0,210427852.06,Short-term,low,Under 4 year
Nicole Cooper,43,13000000.0,29286323.4,Short-term,high,Under 0 year
Paul Santiago,59,58000000.0,153493129.21,Medium-term,low,Under 6 year
Natalie Melendez,26,18000000.0,33062812.89,Long-term,medium,Under 0 year
Donna Williams,51,37000000.0,59970323.04,Medium-term,medium,Under 9 year
Kristin Wagner,35,29000000.0,46371294.82,Long-term,low,Under 5 year
Tiffany Robinson,63,16000000.0,29779414.25,Long-term,medium,Under 0 year
Erika Keith,55,51000000.0,138250326.67,Short-term,high,Under 8 year
Linda Reyes,41,134000000.0,341443429.77,Long-term,medium,Under 7 year
Wendy Scott,56,147000000.0,372942016.37,Medium-term,medium,Under 3 year
Sharon Hale,32,99000000.0,176573850.77,Long-term,medium,Under 7 year
Melanie Torres,65,118000000.0,309568881.45,Short-term,low,Under 4 year
Michael Mullen,61,58000000.0,99789145.14,Short-term,medium,Under 7 year
Jason Bennett,50,48000000.0,130104269.94,Medium-term,medium,Under 7 year
Robert Nelson,30,136000000.0,395926144.2,Long-term,medium,Under 4 year
Angela Kelly,60,43000000.0,91513914.72,Short-term,medium,Under 5 year
Jose Navarro,19,6000000.0,10722706.4,Medium-term,low,Under 3 year
Frederick Terry II,47,109000000.0,226254008.05,Long-term,high,Under 0 year
Allison Green,53,94000000.0,264460161.42,Long-term,low,Under 6 year
Nicole Valencia,27,104000000.0,271715687.56,Short-term,medium,Under 1 year
Juan Foster,27,135000000.0,338097687.11,Medium-term,low,Under 2 year
Mary Diaz,19,68000000.0,110035484.66,Long-term,medium,Under 2 year
Jessica Martin,47,92000000.0,258119014.1,Long-term,high,Under 4 year
Elizabeth Smith,48,26000000.0,51771699.18,Medium-term,high,Under 2 year
Margaret Adams,34,61000000.0,101761388.55,Short-term,low,Under 4 year
Laura Bradford,22,118000000.0,342862237.65,Short-term,medium,Under 4 year
Robert Owens,32,47000000.0,94668724.56,Short-term,low,Under 3 year
Shane Harrison,56,9000000.0,23524511.18,Long-term,high,Under 4 year
Caleb Jenkins,38,136000000.0,205280949.09,Medium-term,high,Under 8 year
Joseph Martin,22,58000000.0,155647325.04,Medium-term,low,Under 7 year
Mark Stevens,37,111000000.0,316223230.62,Long-term,medium,Under 6 year
Brandon Jones,37,37000000.0,88286486.95,Medium-term,low,Under 3 year
Jessica Sutton,37,66000000.0,183906169.9,Short-term,medium,Under 2 year
Russell Elliott,28,119000000.0,301420550.56,Long-term,low,Under 5 year
Raymond Mora,36,118000000.0,283563348.23,Short-term,medium,Under 5 year
Ashley Russell,59,96000000.0,149955742.7,Short-term,low,Under 0 year
Stephanie Clark,49,148000000.0,333989333.48,Long-term,high,Under 3 year
Susan Sanchez,58,26000000.0,62297709.47,Short-term,low,Under 1 year
William Arnold,45,96000000.0,286737101.11,Long-term,low,Under 5 year
Brent Aguilar,48,21000000.0,39506366.22,Short-term,high,Under 0 year
Ian Forbes,38,116000000.0,191643024.88,Short-term,medium,Under 3 year
Dawn Payne,38,140000000.0,405576498.4,Medium-term,high,Under 6 year
James Parsons,53,44000000.0,109403801.04,Long-term,medium,Under 1 year
Brandy Williams,22,2000000.0,3533803.21,Short-term,low,Under 2 year
Todd Ward,36,65000000.0,112297800.71,Long-term,medium,Under 5 year
Tiffany Hill,20,135000000.0,247472950.69,Short-term,medium,Under 3 year
Tamara Ortiz,59,64000000.0,144355982.22,Short-term,medium,Under 6 year
David Ashley,22,39000000.0,114524121.98,Short-term,medium,Under 8 year
Katherine Graham,32,86000000.0,149770773.34,Long-term,medium,Under 9 year
Nicole Payne,34,43000000.0,117405906.43,Medium-term,high,Under 5 year
Kelly Wagner,28,120000000.0,235044504.79,Long-term,low,Under 3 year
Jeremy Reed,42,43000000.0,66765633.6,Short-term,low,Under 3 year
Michael Benton,22,31000000.0,87216558.88,Medium-term,low,Under 0 year
Emily Guzman,32,148000000.0,232508589.11,Long-term,low,Under 5 year
Amanda Brown,37,55000000.0,129129651.81,Long-term,low,Under 0 year
Adam Lutz,54,105000000.0,177710735.39,Medium-term,medium,Under 6 year
John Patrick,34,50000000.0,86620378.25,Medium-term,low,Under 5 year
Marvin Franco,31,24000000.0,39750499.65,Short-term,high,Under 7 year
Maria Herman,47,138000000.0,318377374.54,Short-term,medium,Under 8 year
Kellie Ramos,25,48000000.0,86987111.47,Medium-term,medium,Under 8 year
Felicia Kim,63,42000000.0,121801885.1,Long-term,low,Under 2 year
Michelle Burke,31,121000000.0,246016358.96,Short-term,medium,Under 9 year
Mark Davila,48,56000000.0,140360462.64,Medium-term,medium,Under 9 year
Alicia Merritt,28,150000000.0,339124874.57,Short-term,high,Under 6 year
Lynn Reese,54,38000000.0,104369707.98,Long-term,medium,Under 2 year
Anna Baker,42,141000000.0,385083703.47,Medium-term,medium,Under 3 year
Jeffrey Johnson,26,136000000.0,360291583.86,Short-term,low,Under 7 year
Matthew Aguirre,19,66000000.0,141604182.18,Medium-term,high,Under 9 year
Wyatt West,41,67000000.0,138263897.42,Short-term,medium,Under 4 year
Charles Miller,63,42000000.0,103152874.65,Long-term,low,Under 9 year
Lisa Roberts,44,122000000.0,320551736.02,Medium-term,low,Under 6 year
Brenda Lewis,33,141000000.0,345549555.16,Medium-term,high,Under 8 year
Kevin Cain,35,109000000.0,293858210.88,Medium-term,medium,Under 8 year
Thomas Johnson,47,10000000.0,27128295.81,Short-term,high,Under 0 year
George Banks,43,56000000.0,133334066.86,Short-term,high,Under 5 year
William Williams,34,21000000.0,44474950.97,Medium-term,medium,Under 5 year
Lisa Vasquez,49,110000000.0,177711135.53,Medium-term,low,Under 2 year
Travis Montes,52,70000000.0,130501649.14,Long-term,low,Under 3 year
Todd Fitzgerald,26,66000000.0,176079714.47,Short-term,high,Under 9 year
Stephanie Scott,51,145000000.0,229458986.04,Long-term,high,Under 5 year
Joanne Marsh,33,71000000.0,119542134.09,Short-term,medium,Under 9 year
Tammy Lucero,58,46000000.0,100746607.64,Medium-term,low,Under 2 year
Christine Shaw,53,128000000.0,309335398.21,Long-term,high,Under 1 year
Robert Hammond,58,148000000.0,288228032.71,Long-term,low,Under 8 year
Aaron Sutton,49,127000000.0,317024241.24,Medium-term,high,Under 3 year
Jennifer Davis,45,27000000.0,59955519.69,Short-term,low,Under 1 year
Charles Ferguson,19,112000000.0,269823953.47,Medium-term,medium,Under 1 year
Mr. Ricardo Gibson,32,26000000.0,50774886.99,Short-term,medium,Under 7 year
Kevin Stewart,37,14000000.0,26622480.56,Short-term,high,Under 4 year
Amy Holland,43,99000000.0,219533419.06,Medium-term,low,Under 0 year
Regina Cannon,48,131000000.0,317637880.16,Short-term,low,Under 7 year
Tiffany Becker,51,58000000.0,155910051.25,Short-term,medium,Under 9 year
Scott Clark,26,80000000.0,212120986.64,Medium-term,low,Under 5 year
Nicole Hill,43,62000000.0,177909016.15,Short-term,low,Under 2 year
Jeffrey Rodriguez,53,146000000.0,302316855.76,Long-term,low,Under 6 year
Craig Hayes,26,98000000.0,161857154.57,Short-term,low,Under 9 year
Sharon Harris,44,149000000.0,436324169.44,Medium-term,medium,Under 4 year
Alexander Davenport,36,16000000.0,43510043.61,Short-term,medium,Under 1 year
Sarah Alvarez,29,18000000.0,40350989.54,Short-term,low,Under 1 year
Robert King,56,103000000.0,216533266.46,Medium-term,low,Under 0 year
Catherine Webster,62,130000000.0,285314063.57,Medium-term,medium,Under 9 year
Sarah Watts,23,125000000.0,240579300.27,Long-term,low,Under 1 year
Dr. Thomas Bird,52,35000000.0,90587688.34,Short-term,medium,Under 6 year
Kayla Chen,47,51000000.0,137844940.11,Medium-term,low,Under 4 year
Stephen Warren,33,123000000.0,225538884.93,Medium-term,low,Under 9 year
David Adams,20,19000000.0,34899676.8,Long-term,high,Under 5 year
Christine Murphy,39,143000000.0,242086509.42,Medium-term,low,Under 2 year
Amy Sullivan,63,53000000.0,155338893.8,Short-term,low,Under 3 year
Megan Goodman,21,47000000.0,125589890.94,Short-term,high,Under 7 year
Kristin Collins,55,135000000.0,363327873.82,Medium-term,low,Under 1 year
Laura Hensley,60,84000000.0,189174921.03,Medium-term,high,Under 4 year
Joshua Wong,26,105000000.0,232980848.02,Long-term,medium,Under 9 year
Theresa Hopkins MD,52,42000000.0,72378644.66,Short-term,medium,Under 6 year
Alyssa Copeland,40,44000000.0,117841864.52,Short-term,low,Under 9 year
Frank Dunlap,62,12000000.0,24571804.6,Short-term,medium,Under 2 year
Karen Martin,38,42000000.0,74335054.13,Long-term,medium,Under 8 year
Janice Goodman,56,105000000.0,306815290.38,Medium-term,low,Under 1 year
Dorothy Smith,61,52000000.0,114096029.64,Medium-term,medium,Under 0 year
Becky Coleman,45,111000000.0,174516604.81,Long-term,medium,Under 3 year
Jerry Leonard,26,58000000.0,140268688.15,Long-term,low,Under 6 year
Melinda Moreno,53,42000000.0,69472629.14,Short-term,high,Under 8 year
Jon Cooper,61,85000000.0,144907832.61,Medium-term,medium,Under 1 year
Shawn Brown,38,124000000.0,233146703.61,Medium-term,high,Under 2 year
Kristi Waters,52,95000000.0,160822204.4,Short-term,low,Under 7 year
Erika Ramirez,24,79000000.0,172952572.28,Long-term,medium,Under 0 year
Justin Fisher,63,96000000.0,233303514.58,Medium-term,low,Under 9 year
Jennifer Flores,40,136000000.0,239764838.12,Long-term,low,Under 5 year
Sara Webb,60,95000000.0,251826716.47,Short-term,low,Under 0 year
Steven Stanley,19,66000000.0,129554486.58,Short-term,low,Under 8 year
Noah Taylor,61,109000000.0,230521417.22,Medium-term,high,Under 2 year
Charles Huang,29,38000000.0,61938121.55,Short-term,low,Under 7 year
Alicia Francis,61,122000000.0,276393510.35,Medium-term,low,Under 9 year
Lisa Lee,53,120000000.0,250751562.23,Short-term,high,Under 2 year
Rachel Curry,65,17000000.0,43243711.44,Medium-term,low,Under 2 year
Kenneth Mcneil,37,131000000.0,302830348.22,Short-term,low,Under 0 year
John Graham,42,143000000.0,400768036.03,Short-term,low,Under 1 year
Jessica Lucas,49,147000000.0,230707730.16,Medium-term,low,Under 0 year
Arthur Alexander,33,4000000.0,7394064.18,Short-term,low,Under 3 year
Amy Cruz,27,81000000.0,175146336.42,Medium-term,high,Under 2 year
Jonathan Harper,18,112000000.0,297140601.52,Medium-term,medium,Under 0 year
Luke Riley,61,145000000.0,409680818.16,Long-term,low,Under 7 year
Terry Davies,64,11000000.0,28400832.85,Medium-term,high,Under 4 year
Heather Williams,20,60000000.0,173851231.85,Short-term,low,Under 3 year
Jonathon Campos,55,4000000.0,7989036.64,Short-term,high,Under 0 year
Derek Peterson,18,117000000.0,266813869.29,Long-term,low,Under 3 year
Tamara Fisher,61,64000000.0,124898038.82,Long-term,low,Under 1 year
Mariah Weber,45,13000000.0,31490823.11,Short-term,medium,Under 1 year
Randy Johnson,20,94000000.0,161105414.26,Medium-term,high,Under 3 year
Roger Rodriguez,51,75000000.0,206734438.46,Medium-term,low,Under 6 year
Jessica Dalton,31,44000000.0,107326987.01,Long-term,medium,Under 7 year
Andrew Taylor,20,141000000.0,402967129.05,Long-term,medium,Under 0 year
Timothy Clarke,60,18000000.0,47142621.98,Long-term,medium,Under 9 year
Brent Robertson DDS,44,31000000.0,56078513.99,Medium-term,medium,Under 3 year
John Rodriguez,21,125000000.0,316815662.41,Long-term,high,Under 7 year
Garrett Wagner,19,83000000.0,139578951.72,Short-term,low,Under 7 year
Jennifer Washington,28,6000000.0,15882706.46,Medium-term,high,Under 2 year
Laura Monroe,57,49000000.0,78391177.54,Long-term,high,Under 4 year
Cassandra Alvarado,21,66000000.0,136617683.8,Medium-term,medium,Under 3 year
Jason Edwards,59,97000000.0,201696059.58,Medium-term,high,Under 5 year
Lisa Ray,51,31000000.0,85770982.25,Long-term,low,Under 0 year
Billy Mathis,34,103000000.0,307224818.69,Long-term,high,Under 3 year
Nichole Riley,44,119000000.0,346482739.78,Long-term,high,Under 1 year
Kenneth Duran,29,70000000.0,169305761.44,Medium-term,high,Under 6 year
Lance Cole,47,116000000.0,231844122.13,Medium-term,low,Under 4 year
Bobby Robinson,39,102000000.0,162864528.12,Long-term,high,Under 6 year
Samuel Lopez,55,110000000.0,239733182.58,Long-term,medium,Under 6 year
Anthony Schultz,22,70000000.0,200346805.86,Long-term,low,Under 9 year
Jesse White MD,57,21000000.0,53457448.18,Short-term,high,Under 1 year
Juan Moore,55,120000000.0,278284842.14,Short-term,low,Under 1 year
Jennifer Morales,51,148000000.0,386357257.63,Long-term,low,Under 6 year
Dana Sweeney,55,114000000.0,253390535.04,Long-term,medium,Under 5 year
Mr. Matthew Jones,44,56000000.0,166734513.76,Short-term,high,Under 2 year
Mark Odonnell,28,23000000.0,35424605.66,Short-term,high,Under 6 year
Summer Rojas,54,106000000.0,290676486.78,Long-term,low,Under 8 year
Jonathan Castro,52,31000000.0,85676544.57,Medium-term,high,Under 4 year
Nathan Mcdaniel,54,104000000.0,163317978.53,Long-term,low,Under 5 year
Shannon Gomez,64,130000000.0,366755644.55,Medium-term,low,Under 3 year
Lydia Scott,28,108000000.0,249502405.57,Medium-term,medium,Under 6 year
Tiffany Long,57,94000000.0,206071615.26,Long-term,high,Under 7 year
Aaron Ellis,59,37000000.0,83238102.24,Short-term,medium,Under 6 year
Melissa Montoya,29,130000000.0,196699214.4,Medium-term,medium,Under 7 year
Jose Allen,25,61000000.0,109686195.7,Medium-term,low,Under 6 year
Christina Roberts,44,68000000.0,135068942.05,Short-term,low,Under 0 year
Alison Johnson,57,44000000.0,126600371.22,Medium-term,medium,Under 9 year
Amanda Huynh,28,144000000.0,338399579.71,Short-term,medium,Under 7 year
James Gross,27,92000000.0,203723112.66,Short-term,medium,Under 6 year
Virginia Bryan,53,53000000.0,80934978.51,Medium-term,low,Under 1 year
Rebecca Buck,55,24000000.0,38413107.12,Long-term,high,Under 9 year
Bianca Dixon,30,74000000.0,121819293.26,Short-term,low,Under 3 year
Travis Perez,39,45000000.0,72913020.98,Long-term,low,Under 8 year
Michael Mckay,34,88000000.0,181047562.32,Short-term,medium,Under 4 year
Jamie Thomas,61,68000000.0,127923817.56,Long-term,high,Under 1 year
Sarah Bates,30,111000000.0,330067026.99,Medium-term,high,Under 8 year
Mr. Gary Gonzalez,42,8000000.0,19029650.05,Long-term,high,Under 0 year
Gerald Bowers,22,32000000.0,78802292.63,Short-term,medium,Under 9 year
Amber Navarro,57,95000000.0,280966326.6,Short-term,high,Under 7 year
Rebecca Johnson,44,108000000.0,164421923.81,Short-term,medium,Under 7 year
Lindsay Murphy,43,52000000.0,134821041.04,Medium-term,low,Under 4 year
Jeremiah Arellano,25,27000000.0,65904530.34,Medium-term,low,Under 9 year
Kayla Salazar,50,19000000.0,35456223.29,Medium-term,high,Under 2 year
Jasmine Sanders,19,82000000.0,222412447.69,Long-term,medium,Under 3 year
Nathan Griffin,53,64000000.0,182492164.85,Short-term,high,Under 5 year
Michael Howard,44,105000000.0,188294989.76,Medium-term,medium,Under 6 year
Olivia Dominguez,34,128000000.0,337176489.64,Long-term,high,Under 4 year
Heidi Brown,53,35000000.0,93429424.56,Medium-term,low,Under 5 year
Melissa Barnes,37,28000000.0,52547148.75,Short-term,medium,Under 7 year
Joshua Gutierrez,48,62000000.0,171062530.86,Short-term,medium,Under 5 year
Joseph Freeman,65,92000000.0,158971196.56,Long-term,medium,Under 3 year
Steve Rodriguez,58,66000000.0,194427638.64,Short-term,medium,Under 1 year
Shelby Foster,39,92000000.0,190625140.95,Long-term,medium,Under 5 year
Shannon Pacheco,40,77000000.0,185035077.32,Short-term,medium,Under 9 year
Neil Ward,40,5000000.0,13003051.23,Short-term,high,Under 0 year
Oscar Le,40,43000000.0,93387739.22,Long-term,low,Under 8 year
Sarah Peterson,58,71000000.0,114734590.93,Medium-term,low,Under 6 year
Richard Munoz,41,45000000.0,67964635.12,Medium-term,high,Under 6 year
Joseph Wright,57,35000000.0,65806222.8,Medium-term,high,Under 6 year
Mark Poole,26,55000000.0,106902551.26,Medium-term,medium,Under 3 year
Andrea Hill,26,19000000.0,55465675.04,Long-term,medium,Under 0 year
Christina Phillips,21,103000000.0,200020994.73,Short-term,medium,Under 7 year
Alicia Nguyen,20,63000000.0,186946444.35,Short-term,medium,Under 5 year
Rachel White,26,32000000.0,86220103.64,Medium-term,low,Under 9 year
Rachel Fox,48,77000000.0,222172384.51,Long-term,medium,Under 5 year
Shannon Griffin,44,102000000.0,225973299.91,Medium-term,low,Under 3 year
Jill Hart,26,103000000.0,156867705.47,Medium-term,low,Under 5 year
Sandra Reeves,49,125000000.0,313288749.15,Medium-term,low,Under 7 year
Alexis Martin,49,132000000.0,378199891.78,Long-term,high,Under 3 year
Rhonda Martinez,45,48000000.0,119408576.14,Short-term,low,Under 0 year
Misty Foster,58,114000000.0,260050809.92,Long-term,high,Under 7 year
Ashlee Adams,50,48000000.0,86085454.37,Long-term,low,Under 5 year
Justin Evans,33,86000000.0,157464928.29,Long-term,low,Under 3 year
Michael Mccoy,50,37000000.0,90625904.17,Short-term,medium,Under 2 year
Judy Roberts,24,19000000.0,55909385.71,Long-term,high,Under 9 year
Julia Nichols,55,107000000.0,168332773.88,Long-term,high,Under 1 year
Jennifer Morgan,30,89000000.0,169389323.15,Medium-term,medium,Under 2 year
Becky Rivera,63,40000000.0,115748541.37,Long-term,high,Under 7 year
Laura Clark,58,28000000.0,52462558.99,Long-term,high,Under 5 year
Sarah Cortez DDS,28,118000000.0,295969190.2,Short-term,low,Under 4 year
Amanda Sanders,48,120000000.0,284282136.78,Short-term,low,Under 1 year
Travis White,63,76000000.0,188586135.56,Short-term,medium,Under 6 year
Sharon Dawson,34,18000000.0,31274568.61,Long-term,medium,Under 9 year
Doris Martinez,63,116000000.0,206543419.95,Medium-term,medium,Under 2 year
Elizabeth Brown MD,29,82000000.0,146058255.88,Medium-term,low,Under 6 year
Gregory Bowen,60,45000000.0,134492914.6,Medium-term,high,Under 6 year
Joseph Beck,27,100000000.0,151232419.61,Medium-term,low,Under 2 year
Robert Khan,25,34000000.0,89762518.02,Short-term,medium,Under 7 year
Sonya Kirk,28,107000000.0,266829785.48,Long-term,low,Under 3 year
Richard Powell,48,83000000.0,226718038.87,Short-term,medium,Under 7 year
Wayne Swanson,59,56000000.0,166583254.41,Long-term,medium,Under 4 year
Jessica Brewer,56,75000000.0,155017461.47,Medium-term,high,Under 1 year
Vicki Lewis,61,105000000.0,166582899.67,Short-term,low,Under 4 year
Thomas Sampson,58,84000000.0,168907104.72,Long-term,low,Under 2 year
Jessica Hoover,33,40000000.0,71907035.12,Long-term,medium,Under 2 year
Cassandra Morgan,59,9000000.0,14023001.93,Short-term,low,Under 0 year
Colin Sanchez,63,125000000.0,203032200.6,Long-term,medium,Under 5 year
Sheena Scott,56,122000000.0,212659934.45,Long-term,low,Under 3 year
Mathew Hill,34,16000000.0,29188785.21,Short-term,low,Under 6 year
Kayla Anderson,36,11000000.0,29668704.39,Long-term,high,Under 8 year
Jeanette Fowler,52,9000000.0,22946860.38,Medium-term,low,Under 5 year
Hunter Evans,29,88000000.0,158814982.36,Long-term,medium,Under 0 year
Matthew Hall,24,9000000.0,23869045.9,Medium-term,medium,Under 8 year
Christopher Wood,45,71000000.0,125142755.58,Long-term,medium,Under 0 year
Joshua Hernandez,63,111000000.0,209074913.67,Long-term,medium,Under 4 year
Kayla Boyle,39,81000000.0,143644147.36,Short-term,high,Under 4 year
Kevin Larson,26,116000000.0,299157589.3,Short-term,low,Under 6 year
Natalie Oconnor,62,45000000.0,96244147.67,Short-term,medium,Under 7 year
Donna Hill,60,56000000.0,167367783.86,Long-term,low,Under 1 year
Michelle Brown,30,62000000.0,168690729.18,Medium-term,medium,Under 5 year
Amanda Mcdaniel,25,87000000.0,230194753.14,Long-term,high,Under 3 year
Jeffrey Farrell,33,82000000.0,205448550.0,Short-term,high,Under 3 year
Gary Shea,36,33000000.0,64449369.11,Medium-term,high,Under 2 year
Jason Wilkinson,62,128000000.0,305677184.36,Medium-term,low,Under 8 year
Ivan Davis,19,105000000.0,248873128.94,Medium-term,low,Under 6 year
Robert Floyd,54,127000000.0,299310667.03,Medium-term,medium,Under 5 year
Zachary Browning,51,148000000.0,317902468.32,Short-term,high,Under 4 year
Laura Rodriguez,45,147000000.0,220583630.81,Medium-term,low,Under 8 year
Gregory Mccoy,58,6000000.0,14773073.11,Long-term,low,Under 2 year
Brianna Murray,50,51000000.0,137064736.73,Long-term,medium,Under 6 year
Patricia Lewis,30,19000000.0,33896495.36,Long-term,low,Under 2 year
Nicolas Murphy,37,57000000.0,141860877.44,Short-term,low,Under 7 year
Jared Gutierrez,64,9000000.0,14632891.44,Medium-term,low,Under 5 year
Jesse Reeves,22,80000000.0,133369582.8,Short-term,medium,Under 9 year
Laura Martin,61,79000000.0,191540111.46,Short-term,high,Under 9 year
Joseph Gonzalez,41,83000000.0,236824179.89,Medium-term,high,Under 9 year
Jonathan Mcclure,62,106000000.0,317759423.85,Long-term,medium,Under 1 year
Sydney Berry MD,44,48000000.0,122743182.86,Short-term,high,Under 8 year
Haley Long,23,91000000.0,151997650.23,Long-term,medium,Under 9 year
Heather Anderson,51,107000000.0,236971626.01,Short-term,low,Under 2 year
Robert Jenkins,51,75000000.0,196967414.39,Short-term,low,Under 7 year
April Quinn,58,28000000.0,54564977.56,Long-term,low,Under 6 year
Erik Huang,45,37000000.0,82387175.39,Medium-term,low,Under 5 year
Kimberly Sharp,46,112000000.0,263799912.81,Short-term,high,Under 9 year
Megan Griffin,34,129000000.0,338132081.3,Short-term,medium,Under 2 year
Kevin Roberts,29,105000000.0,266719154.77,Long-term,low,Under 6 year
Robert Johnson,27,104000000.0,172668951.63,Long-term,high,Under 9 year
Geoffrey Hughes,43,107000000.0,284356439.73,Medium-term,high,Under 4 year
Stephen Riley,51,64000000.0,105653515.96,Short-term,low,Under 0 year
Eric West,56,142000000.0,354716286.58,Medium-term,medium,Under 7 year
David Hernandez,57,81000000.0,145691747.61,Medium-term,medium,Under 5 year
Brooke Jordan,57,105000000.0,199323690.02,Medium-term,high,Under 7 year
Dr. Brenda Burgess,62,33000000.0,63915607.2,Medium-term,low,Under 6 year
Stephen Randall,50,80000000.0,229406625.07,Medium-term,low,Under 0 year
Ronald Ramirez,50,141000000.0,369942012.86,Medium-term,medium,Under 0 year
Stephanie Sanchez,38,139000000.0,338824590.47,Medium-term,high,Under 5 year
Kenneth Wright,25,26000000.0,74337694.24,Medium-term,low,Under 6 year
Steven Hanson,30,128000000.0,302682751.54,Short-term,low,Under 5 year
Rachel Bailey,45,78000000.0,169541900.15,Short-term,low,Under 7 year
Levi Kennedy,52,69000000.0,137882523.27,Short-term,low,Under 9 year
Ryan Hernandez,55,58000000.0,145430981.96,Medium-term,low,Under 0 year
Thomas Dunn,20,110000000.0,261142608.65,Long-term,high,Under 6 year
Edwin Knight,24,34000000.0,81860314.97,Medium-term,high,Under 2 year
James Adams,65,112000000.0,266213697.02,Medium-term,low,Under 2 year
Bryan Fletcher,36,24000000.0,50848390.87,Short-term,low,Under 0 year
Whitney Knight,57,81000000.0,145653106.17,Medium-term,low,Under 0 year
Jacqueline Rivas,24,50000000.0,149861828.76,Short-term,low,Under 4 year
Kristin Robbins,48,98000000.0,274423879.98,Medium-term,medium,Under 4 year
Rachel Osborn,26,7000000.0,13126300.52,Medium-term,low,Under 7 year
Kimberly Solis,20,68000000.0,125691548.44,Medium-term,high,Under 0 year
Jamie Moreno,61,2000000.0,4009295.7,Medium-term,high,Under 3 year
Amy Ramos,46,28000000.0,63358596.07,Short-term,low,Under 7 year
Gregory Villarreal,61,50000000.0,141093491.22,Medium-term,high,Under 3 year
Alyssa Butler,31,42000000.0,87527721.79,Long-term,high,Under 3 year
Robin Greene,48,25000000.0,43561678.13,Long-term,low,Under 1 year
Emma Smith,55,79000000.0,194054442.21,Short-term,medium,Under 5 year
Darren Trevino DDS,57,140000000.0,284853434.79,Long-term,medium,Under 7 year
Matthew Hanson,45,137000000.0,321282997.43,Long-term,medium,Under 7 year
Nicholas Escobar,48,3000000.0,8032884.21,Medium-term,medium,Under 2 year
Patrick Gonzalez,46,40000000.0,86799469.98,Long-term,low,Under 5 year
Connor Bishop,31,61000000.0,143548145.69,Long-term,medium,Under 1 year
Evan Hubbard,44,11000000.0,22230486.88,Long-term,low,Under 6 year
Timothy Boyer,36,141000000.0,378642806.21,Short-term,low,Under 6 year
Luis Johnston,22,78000000.0,160104313.08,Medium-term,medium,Under 5 year
Jade Henry,55,95000000.0,227373700.84,Medium-term,medium,Under 1 year
Michael Decker,21,67000000.0,115149878.29,Medium-term,low,Under 5 year
Mark Harris,62,89000000.0,233898438.4,Long-term,high,Under 6 year
Cheryl Sexton,43,119000000.0,272819807.91,Medium-term,high,Under 9 year
James Anderson,33,49000000.0,110286332.21,Long-term,high,Under 6 year
John Rose,30,146000000.0,328877144.55,Short-term,medium,Under 0 year
Leah Vasquez,29,128000000.0,304479427.03,Long-term,low,Under 0 year
