Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Brooke Rice,62,65000000.0,123919698.51,Long-term,high,Under 2 year
Cassandra Garcia,35,145000000.0,310187348.77,Medium-term,medium,Under 9 year
Melissa Berger,29,122000000.0,286964911.55,Short-term,high,Under 8 year
Erin Clements,53,52000000.0,148757923.4,Medium-term,low,Under 7 year
Kenneth Sanford,30,15000000.0,33325019.03,Medium-term,medium,Under 7 year
Antonio Li,21,127000000.0,300557120.55,Short-term,low,Under 2 year
Melody Simon,59,144000000.0,274194548.07,Long-term,low,Under 3 year
Stephanie Smith,26,60000000.0,106734700.08,Short-term,medium,Under 2 year
Sabrina Webster,29,109000000.0,283258476.52,Short-term,medium,Under 9 year
Ruth Reynolds,42,96000000.0,245909229.9,Medium-term,low,Under 0 year
David Jones,21,107000000.0,183289092.86,Medium-term,medium,Under 5 year
Crystal Hardin,53,143000000.0,228388725.91,Medium-term,low,Under 9 year
Elizabeth Atkinson,64,100000000.0,279662657.16,Long-term,low,Under 7 year
Brittney Smith,65,113000000.0,292953426.57,Short-term,low,Under 9 year
Jennifer White,27,96000000.0,153663880.48,Long-term,low,Under 6 year
Tammy Ellis,43,138000000.0,236984251.08,Long-term,medium,Under 4 year
Kimberly Ingram,32,8000000.0,19937385.17,Medium-term,medium,Under 4 year
Gregory Schneider,45,1000000.0,2431944.31,Medium-term,medium,Under 4 year
Lisa Lewis,45,64000000.0,191741230.39,Long-term,medium,Under 9 year
Benjamin Nguyen,57,20000000.0,50024774.02,Long-term,high,Under 2 year
Dennis Horne,63,24000000.0,44404312.71,Long-term,medium,Under 9 year
Cheryl Hill,34,95000000.0,261560507.18,Long-term,medium,Under 4 year
Joyce Smith,28,111000000.0,231414692.03,Medium-term,high,Under 8 year
Guy Garcia,29,52000000.0,101347122.43,Short-term,low,Under 5 year
Christine Castaneda,38,101000000.0,260888945.58,Long-term,low,Under 9 year
Stephen Martinez,54,4000000.0,7888341.0,Long-term,medium,Under 9 year
Veronica Gay,57,11000000.0,29472811.09,Long-term,medium,Under 5 year
Carlos Cole,29,47000000.0,92394651.93,Long-term,low,Under 7 year
Jessica Roberts,36,89000000.0,134165916.54,Medium-term,high,Under 5 year
Joseph Ramsey,58,56000000.0,153703199.43,Medium-term,medium,Under 8 year
Victoria Johnson,57,68000000.0,124326289.35,Long-term,medium,Under 0 year
Crystal Mcneil,42,149000000.0,417547727.61,Long-term,low,Under 6 year
Christopher Russell,57,129000000.0,333217712.33,Short-term,low,Under 0 year
David Anderson,41,103000000.0,241142083.26,Short-term,low,Under 0 year
Claire Dillon,29,21000000.0,34673409.59,Long-term,high,Under 7 year
Adam Ryan,21,59000000.0,100966135.79,Medium-term,low,Under 6 year
Kristina Young,36,125000000.0,223551759.47,Long-term,high,Under 3 year
Elizabeth Alexander,39,128000000.0,246964382.29,Long-term,high,Under 1 year
Jenny Chang,32,22000000.0,47619261.11,Medium-term,high,Under 9 year
Sonya Ruiz,64,6000000.0,9760385.16,Medium-term,medium,Under 6 year
Sharon Anderson,18,26000000.0,53296987.3,Short-term,low,Under 4 year
Gina Wang,57,28000000.0,66074706.4,Short-term,low,Under 1 year
Samantha Rice,53,126000000.0,364744921.63,Short-term,high,Under 3 year
Thomas Torres,47,101000000.0,188275019.29,Long-term,low,Under 0 year
Emily Chen,31,1000000.0,1957630.13,Medium-term,high,Under 1 year
Patrick Carter,26,121000000.0,220675545.7,Medium-term,high,Under 0 year
Randall Martin,42,71000000.0,126590449.13,Long-term,low,Under 7 year
Jonathan Kelly,58,74000000.0,136658695.58,Long-term,medium,Under 2 year
Joann Valdez,18,150000000.0,374473790.99,Medium-term,medium,Under 8 year
Julie Rodriguez,47,51000000.0,78522585.38,Long-term,low,Under 5 year
Paul Woods,59,130000000.0,302769172.61,Short-term,high,Under 2 year
Maria Sherman,42,56000000.0,84222957.74,Short-term,medium,Under 4 year
Audrey Contreras,62,27000000.0,42949702.77,Medium-term,high,Under 3 year
Jacob Armstrong,31,92000000.0,249790886.28,Long-term,low,Under 1 year
Michael Smith,36,109000000.0,181479061.02,Medium-term,medium,Under 4 year
Erin Harris,36,63000000.0,130523128.95,Medium-term,low,Under 6 year
Jason Willis,32,118000000.0,238668891.78,Short-term,low,Under 7 year
Thomas Downs,65,12000000.0,34258540.27,Long-term,high,Under 0 year
Andrea Williams,36,75000000.0,207086331.63,Long-term,medium,Under 4 year
Claudia White,59,141000000.0,222111952.12,Medium-term,low,Under 1 year
Ann Anderson,39,71000000.0,138700884.46,Long-term,low,Under 5 year
Neil Vasquez,46,136000000.0,381548027.64,Short-term,medium,Under 9 year
Chad Pham,32,9000000.0,18478629.69,Short-term,high,Under 4 year
Robert Lee,57,134000000.0,305576294.07,Long-term,medium,Under 3 year
Nicholas Davila,18,73000000.0,211863349.29,Short-term,medium,Under 2 year
Tasha Hartman,45,125000000.0,333399672.65,Medium-term,medium,Under 7 year
James Williams,63,50000000.0,136842090.02,Medium-term,high,Under 9 year
Kristina Chavez,26,10000000.0,26777563.44,Medium-term,medium,Under 8 year
Thomas Morales,38,127000000.0,284785239.57,Medium-term,medium,Under 6 year
Dana Williams,63,103000000.0,242580273.15,Medium-term,high,Under 5 year
Michael Villarreal,62,148000000.0,443099404.01,Short-term,high,Under 8 year
Steven Garcia,36,132000000.0,305294376.18,Long-term,high,Under 7 year
Jeffrey James,34,97000000.0,256065666.27,Long-term,low,Under 0 year
Traci Weber,55,52000000.0,138555818.6,Short-term,high,Under 7 year
Donna Mclaughlin,24,117000000.0,289332207.08,Long-term,high,Under 4 year
Cory Richardson,34,36000000.0,105326504.24,Short-term,low,Under 5 year
Karen Taylor,32,112000000.0,232709898.72,Medium-term,medium,Under 5 year
Patrick Young,42,61000000.0,131881353.42,Short-term,high,Under 3 year
Marissa Morgan,49,121000000.0,183502664.19,Short-term,low,Under 1 year
Rachel Gonzales,53,114000000.0,322775643.62,Long-term,high,Under 2 year
William Villegas,62,26000000.0,60941993.03,Medium-term,medium,Under 1 year
Bryan Baker,26,57000000.0,95195544.73,Short-term,medium,Under 2 year
Richard Johnson,27,34000000.0,62893940.93,Long-term,high,Under 9 year
Christopher Paul,20,85000000.0,172219274.32,Medium-term,high,Under 6 year
Amy Carroll,57,27000000.0,45024242.69,Medium-term,medium,Under 4 year
Jeremy Jennings,32,120000000.0,218706273.24,Long-term,medium,Under 8 year
Dr. Wendy Bennett,55,112000000.0,271778071.35,Short-term,high,Under 0 year
Kaitlyn Fields,56,47000000.0,111873315.67,Medium-term,medium,Under 9 year
Amanda Dixon,23,93000000.0,185220945.48,Long-term,low,Under 7 year
Maria Gibson,65,141000000.0,215461643.74,Short-term,medium,Under 5 year
Rose Mathis,54,61000000.0,104232005.65,Long-term,high,Under 7 year
Kylie Palmer,36,33000000.0,73802572.17,Medium-term,medium,Under 7 year
Christina Hunter,51,10000000.0,24663708.5,Medium-term,medium,Under 7 year
Dr. Kevin Hartman,23,87000000.0,182061851.31,Medium-term,low,Under 0 year
Nicholas Boyd,53,138000000.0,241585180.79,Short-term,medium,Under 0 year
Robert Washington,36,147000000.0,383504078.28,Long-term,medium,Under 3 year
Shaun Gamble,22,64000000.0,118395671.22,Medium-term,medium,Under 1 year
Ashley Shaffer,18,92000000.0,209026297.13,Long-term,high,Under 0 year
Elizabeth Gill,59,148000000.0,268654152.88,Medium-term,low,Under 6 year
Christina Smith,33,146000000.0,356303739.17,Short-term,high,Under 0 year
William Ford,38,146000000.0,284137025.59,Long-term,low,Under 1 year
Bradley Sharp,33,98000000.0,293541846.18,Short-term,medium,Under 5 year
Michael Porter,43,20000000.0,35054216.1,Long-term,high,Under 6 year
Erin Webb,19,51000000.0,83054605.48,Long-term,medium,Under 2 year
Rebecca Tate,51,52000000.0,108852243.39,Long-term,high,Under 5 year
Kimberly Miller,30,58000000.0,142368180.88,Medium-term,medium,Under 0 year
Gabriel Hall,46,120000000.0,271501077.79,Long-term,medium,Under 1 year
Brenda Chambers,29,12000000.0,19634269.68,Long-term,high,Under 7 year
Warren Koch,64,35000000.0,84318316.65,Medium-term,high,Under 3 year
Bradley Kirby,62,32000000.0,82947594.38,Short-term,high,Under 2 year
Cynthia Richardson,34,25000000.0,66292901.07,Medium-term,medium,Under 7 year
Tanya Perez,25,130000000.0,361843969.65,Medium-term,low,Under 4 year
Christopher Hernandez,30,62000000.0,137089036.57,Medium-term,low,Under 3 year
Brandi Bryant,39,70000000.0,137938753.43,Short-term,high,Under 9 year
Jonathan Khan,22,147000000.0,374999923.47,Short-term,low,Under 1 year
Jessica Harris,28,93000000.0,243672833.82,Long-term,medium,Under 2 year
Kaitlyn Adams,21,107000000.0,256131660.58,Short-term,high,Under 5 year
Richard Edwards,60,63000000.0,186184213.28,Short-term,high,Under 1 year
Jared Williams,28,39000000.0,82007215.37,Long-term,medium,Under 9 year
Christine Ramirez,65,21000000.0,32972921.53,Long-term,low,Under 5 year
Daniel Frey,19,19000000.0,36378187.33,Long-term,high,Under 2 year
Samantha Crosby,63,87000000.0,202446872.01,Long-term,high,Under 7 year
Erin Rodriguez,18,49000000.0,110889055.22,Short-term,medium,Under 2 year
Troy Schwartz,40,44000000.0,102792056.97,Long-term,high,Under 8 year
Sarah Reynolds,30,61000000.0,169934517.11,Long-term,medium,Under 3 year
Jonathan Gonzalez,50,112000000.0,283797046.46,Medium-term,medium,Under 3 year
Matthew Ruiz,54,95000000.0,168723003.53,Short-term,low,Under 1 year
Mr. Ricky Flynn,39,119000000.0,282568993.4,Short-term,medium,Under 6 year
Joel Frank,23,106000000.0,267676813.18,Short-term,medium,Under 6 year
Daniel Chandler,44,61000000.0,103919243.53,Long-term,medium,Under 7 year
Erin Smith,46,124000000.0,205642680.65,Medium-term,low,Under 2 year
Melissa Martin,56,104000000.0,186777471.91,Long-term,high,Under 7 year
Angela Smith,38,109000000.0,165543082.63,Short-term,medium,Under 0 year
Bonnie Andrews,39,107000000.0,165561613.04,Short-term,low,Under 9 year
Shannon Levine,53,83000000.0,146895818.18,Medium-term,medium,Under 7 year
Melissa Rogers MD,44,29000000.0,78060858.88,Short-term,low,Under 2 year
Sabrina Aguirre DDS,22,97000000.0,222263837.18,Long-term,high,Under 4 year
Mark Stanley,35,67000000.0,162054287.68,Medium-term,low,Under 3 year
Terry Li,26,69000000.0,201129881.28,Long-term,low,Under 7 year
Cheryl Greene,23,35000000.0,53271120.92,Short-term,medium,Under 0 year
Jonathan Rivera,33,109000000.0,295548875.01,Long-term,high,Under 7 year
Linda Wright,21,41000000.0,62460320.71,Long-term,medium,Under 8 year
Kara Gomez,24,140000000.0,288791396.53,Medium-term,low,Under 9 year
Melissa Clark,50,141000000.0,411055812.64,Medium-term,medium,Under 6 year
Robert Murray,23,149000000.0,392002081.29,Short-term,high,Under 0 year
Daniel Carroll,34,147000000.0,312727716.23,Medium-term,high,Under 0 year
Rebecca Martinez,65,139000000.0,248285396.77,Short-term,medium,Under 0 year
Theresa Washington,52,70000000.0,202072522.19,Long-term,low,Under 3 year
Laurie Estrada,21,39000000.0,82449862.49,Medium-term,medium,Under 7 year
Michelle Mason,33,117000000.0,330310389.79,Long-term,low,Under 2 year
Michael Thompson,36,38000000.0,109396702.13,Long-term,high,Under 8 year
Norma Goodwin,22,80000000.0,187001282.75,Short-term,medium,Under 6 year
James Wright,60,57000000.0,144050325.58,Medium-term,medium,Under 1 year
Jessica Holland,60,76000000.0,154912649.84,Short-term,high,Under 4 year
Charles Larsen,29,42000000.0,111833449.07,Medium-term,medium,Under 6 year
Taylor Smith,63,33000000.0,80979256.34,Long-term,high,Under 0 year
Ruth Garza,31,149000000.0,388087723.16,Medium-term,medium,Under 5 year
Thomas Brown,44,52000000.0,79792260.5,Short-term,low,Under 1 year
Kyle Hester,36,31000000.0,86616046.98,Medium-term,medium,Under 9 year
Amanda Mckenzie,18,98000000.0,238247657.07,Medium-term,low,Under 5 year
Charles Wilson,35,31000000.0,46564808.33,Short-term,medium,Under 9 year
Denise Hill,18,44000000.0,88881577.59,Long-term,high,Under 5 year
Brian Wilson,35,16000000.0,32438283.08,Medium-term,low,Under 6 year
Matthew Smith,63,12000000.0,26476635.33,Medium-term,medium,Under 5 year
Joshua Adams,42,61000000.0,145854206.29,Medium-term,low,Under 2 year
Vicki Jones,53,51000000.0,136479751.07,Medium-term,low,Under 4 year
Stephen Frazier,31,95000000.0,236593413.81,Long-term,low,Under 6 year
William Marshall,53,29000000.0,68920353.36,Long-term,high,Under 1 year
William Carroll,52,8000000.0,17590322.77,Medium-term,low,Under 9 year
Christina Ross,61,139000000.0,365372254.01,Short-term,high,Under 0 year
Katherine Ray,21,40000000.0,105820849.28,Long-term,high,Under 0 year
Jack Cruz,34,63000000.0,140519758.14,Medium-term,medium,Under 3 year
Andrea Taylor,53,111000000.0,265308726.21,Long-term,high,Under 4 year
Dawn Brewer,33,31000000.0,54928982.26,Short-term,low,Under 8 year
Kimberly Moore,25,136000000.0,393258536.03,Long-term,medium,Under 7 year
Monica Butler,61,28000000.0,57132115.57,Short-term,medium,Under 7 year
Anthony Scott,54,144000000.0,402596501.67,Long-term,low,Under 6 year
David Fleming,42,36000000.0,96675576.31,Medium-term,medium,Under 8 year
Gregory Arnold,19,35000000.0,76250417.36,Short-term,high,Under 2 year
Pedro King,39,28000000.0,43854277.74,Short-term,high,Under 4 year
Heather Walker DVM,58,105000000.0,252950985.23,Long-term,low,Under 4 year
Jason Friedman,62,144000000.0,313651872.15,Medium-term,medium,Under 4 year
Danielle Morgan,29,139000000.0,331117377.53,Medium-term,medium,Under 7 year
Anthony Brown,29,46000000.0,102809326.22,Medium-term,medium,Under 4 year
Darlene Williams,47,134000000.0,319836416.71,Long-term,medium,Under 3 year
Walter Pena,57,149000000.0,407808725.54,Long-term,medium,Under 4 year
Melissa Elliott,51,70000000.0,184832368.94,Medium-term,low,Under 6 year
Paige Sandoval,40,68000000.0,163633126.24,Long-term,low,Under 8 year
Holly Beltran,64,64000000.0,108948547.91,Long-term,medium,Under 2 year
Maria Black,30,61000000.0,179339218.01,Medium-term,low,Under 7 year
Jodi Rodriguez,54,141000000.0,239493707.25,Long-term,high,Under 1 year
Samantha Garcia,59,74000000.0,212087026.91,Long-term,medium,Under 5 year
Joseph Carrillo,53,7000000.0,17300318.9,Short-term,low,Under 6 year
Elizabeth Taylor,42,10000000.0,29431953.1,Long-term,low,Under 7 year
Robert Howell,65,20000000.0,55431479.53,Medium-term,high,Under 4 year
Rebecca Villa,18,9000000.0,24072384.8,Short-term,high,Under 9 year
Shannon Owens,37,2000000.0,4139174.9,Short-term,medium,Under 8 year
Carrie Pierce,47,27000000.0,71288402.11,Short-term,medium,Under 5 year
Christopher Page,40,145000000.0,393521416.73,Long-term,low,Under 8 year
Nathan Johnson,34,49000000.0,78259329.02,Long-term,low,Under 9 year
Denise Stevens,19,111000000.0,293424756.01,Long-term,high,Under 2 year
Alison Kemp,34,102000000.0,296241812.06,Short-term,medium,Under 4 year
William Mullins,60,60000000.0,132142352.23,Long-term,high,Under 3 year
Mrs. Ashley Stafford,33,55000000.0,94370335.47,Medium-term,medium,Under 1 year
Theresa Lopez,20,64000000.0,180426168.73,Short-term,low,Under 1 year
Brittany White,39,142000000.0,228009843.68,Short-term,high,Under 3 year
Mary Bishop,37,149000000.0,367465804.41,Short-term,high,Under 8 year
Rebecca Caldwell,32,96000000.0,280035566.87,Medium-term,low,Under 6 year
Jason Valentine,23,93000000.0,226475412.11,Medium-term,medium,Under 5 year
Amy Duran,54,60000000.0,132529688.71,Short-term,high,Under 0 year
Amber Murray,39,64000000.0,97078628.23,Short-term,medium,Under 2 year
Joshua Sutton,20,10000000.0,23471666.17,Short-term,medium,Under 0 year
Gilbert Thomas,35,28000000.0,68717373.26,Medium-term,medium,Under 2 year
Dawn Mcfarland,27,14000000.0,41462883.46,Medium-term,medium,Under 4 year
Christine Roberts,19,72000000.0,157854900.16,Long-term,medium,Under 5 year
Sara Dennis,31,6000000.0,15717839.14,Medium-term,high,Under 8 year
Tommy Glover,63,136000000.0,302990856.64,Short-term,medium,Under 6 year
Michelle Christian,65,87000000.0,159013774.32,Medium-term,low,Under 9 year
Larry Mills,63,137000000.0,325154890.43,Short-term,low,Under 3 year
Jacqueline Powell,60,84000000.0,229024421.63,Long-term,high,Under 0 year
Jane Wright,31,88000000.0,172736633.94,Medium-term,high,Under 5 year
Pamela Jensen,45,149000000.0,343196975.35,Short-term,medium,Under 2 year
Jill Morales,24,96000000.0,218557893.85,Long-term,high,Under 9 year
Elaine Flores,53,112000000.0,169569770.62,Long-term,medium,Under 8 year
Emily Jones,31,73000000.0,177336237.15,Long-term,high,Under 9 year
Samantha Hayes,37,140000000.0,295480401.25,Long-term,high,Under 0 year
Mark Garrison,40,5000000.0,13857750.71,Medium-term,high,Under 6 year
Elizabeth Shannon,50,69000000.0,148248523.96,Medium-term,high,Under 8 year
Melissa Schneider,36,103000000.0,247267091.6,Medium-term,medium,Under 2 year
Brandi Stewart,30,63000000.0,123798859.34,Long-term,low,Under 7 year
Isaac Williams MD,31,75000000.0,136197649.62,Medium-term,high,Under 7 year
Jonathan Smith,35,4000000.0,7330655.97,Long-term,medium,Under 5 year
Jordan Porter,65,138000000.0,314415271.83,Long-term,high,Under 1 year
John Newman,60,62000000.0,114108772.92,Short-term,medium,Under 8 year
Dana Jacobs,19,94000000.0,208429182.62,Short-term,high,Under 8 year
Carol Hamilton,27,126000000.0,283641764.93,Long-term,high,Under 6 year
Timothy Butler,63,31000000.0,75088659.41,Medium-term,medium,Under 7 year
Andrew Smith,64,94000000.0,205612930.07,Medium-term,low,Under 7 year
Peggy Sanders,28,142000000.0,272123738.2,Long-term,low,Under 8 year
Erin Mason,21,52000000.0,80539944.27,Long-term,high,Under 1 year
Juan Lozano,50,127000000.0,239401863.63,Medium-term,high,Under 5 year
Nancy Sampson,29,29000000.0,59846639.59,Medium-term,high,Under 6 year
Ashley Lester,27,37000000.0,95400410.63,Long-term,low,Under 0 year
Ashley Warren,46,111000000.0,278975524.06,Short-term,high,Under 4 year
Rebekah Harper,32,142000000.0,330534953.01,Short-term,medium,Under 0 year
Erica Robbins,37,136000000.0,309292427.83,Medium-term,low,Under 8 year
Robert Collins,59,11000000.0,25726142.58,Medium-term,low,Under 4 year
Allison Smith,43,46000000.0,92059483.24,Medium-term,low,Under 9 year
Lori Simpson,30,57000000.0,153995596.21,Medium-term,medium,Under 4 year
James Ewing,46,132000000.0,388003403.04,Medium-term,high,Under 8 year
Daniel Brown,35,26000000.0,52673580.1,Short-term,high,Under 8 year
Rebecca Brown,48,26000000.0,73805661.7,Short-term,high,Under 4 year
Krista Meyer,44,108000000.0,180282943.68,Short-term,high,Under 7 year
Maria Hernandez,37,16000000.0,42364257.32,Long-term,medium,Under 2 year
Theresa Taylor,38,56000000.0,107523550.86,Medium-term,medium,Under 3 year
Kimberly Shields,33,132000000.0,232972272.31,Short-term,high,Under 0 year
Dr. Anthony Cross,63,24000000.0,56223217.21,Short-term,low,Under 5 year
Kevin Patel,40,12000000.0,18251509.32,Short-term,high,Under 5 year
Alexander Rios,50,38000000.0,86680835.74,Short-term,medium,Under 8 year
James Adams,23,35000000.0,92127400.81,Medium-term,medium,Under 2 year
Michael Huffman,28,23000000.0,63955612.92,Short-term,high,Under 3 year
Joseph Eaton,58,88000000.0,162273937.75,Short-term,high,Under 1 year
Tara Reid,18,21000000.0,34527376.9,Long-term,high,Under 0 year
Laurie Boyd,44,26000000.0,59029284.63,Short-term,high,Under 0 year
Amy Burns,54,72000000.0,204483785.16,Long-term,high,Under 9 year
Timothy Riddle,64,104000000.0,282287080.0,Long-term,low,Under 4 year
Brett Fleming,37,70000000.0,165023677.17,Long-term,medium,Under 3 year
Rachel Jones MD,35,109000000.0,255919577.66,Long-term,high,Under 5 year
Jill Smith,64,108000000.0,199230491.91,Long-term,high,Under 4 year
Angela Watkins,51,58000000.0,100613139.4,Long-term,medium,Under 9 year
Mark Green,31,150000000.0,290553742.45,Medium-term,high,Under 2 year
Randy Campbell,42,115000000.0,199103330.13,Long-term,high,Under 5 year
Nathaniel Hopkins,21,134000000.0,291296664.89,Short-term,medium,Under 2 year
Jacob Stewart,46,77000000.0,158754847.14,Long-term,high,Under 4 year
Karen Duran,20,19000000.0,31975592.09,Short-term,medium,Under 2 year
Lori Thomas,41,138000000.0,272754025.5,Medium-term,medium,Under 2 year
Jennifer Walker,61,37000000.0,89319783.68,Short-term,high,Under 6 year
Shawn Becker,64,50000000.0,136555957.21,Short-term,low,Under 6 year
Rodney Murray,31,81000000.0,240310780.54,Medium-term,low,Under 3 year
Craig Davidson,21,13000000.0,20543372.42,Medium-term,medium,Under 0 year
Angela Villanueva,52,125000000.0,253723849.81,Long-term,high,Under 4 year
Ricardo Dean,60,29000000.0,61716251.22,Long-term,high,Under 6 year
Austin Cervantes,58,48000000.0,102013834.73,Short-term,medium,Under 6 year
Sabrina Harris,22,122000000.0,271270613.38,Long-term,high,Under 6 year
April Maynard,65,18000000.0,46765816.28,Medium-term,medium,Under 1 year
Lisa Hicks,49,91000000.0,234259479.12,Long-term,high,Under 7 year
Mallory Reyes,41,46000000.0,105559505.8,Short-term,low,Under 5 year
Lindsay Clark,45,110000000.0,318086634.66,Long-term,high,Under 9 year
Lori Sullivan,60,134000000.0,242153318.88,Medium-term,low,Under 6 year
Lucas Parker,65,104000000.0,232901304.39,Medium-term,high,Under 6 year
Kelly Chan,31,91000000.0,168154813.57,Short-term,medium,Under 6 year
Crystal Gregory,30,145000000.0,375841285.21,Medium-term,high,Under 4 year
Jennifer Morgan,63,80000000.0,224994270.2,Long-term,low,Under 8 year
Jacob Johnson,52,13000000.0,34152160.47,Short-term,low,Under 8 year
Julie Cooper,46,22000000.0,65452021.22,Medium-term,medium,Under 7 year
Sean Austin,41,113000000.0,235317324.14,Long-term,high,Under 6 year
Andrew Walker,60,12000000.0,28190469.08,Medium-term,low,Under 3 year
Brittany Williams,50,42000000.0,96594741.42,Long-term,medium,Under 9 year
Mary Buck,53,30000000.0,76615248.76,Short-term,medium,Under 5 year
David Payne,63,132000000.0,292277760.61,Short-term,low,Under 4 year
Morgan Beasley,30,13000000.0,35183761.2,Long-term,medium,Under 6 year
Juan Young,22,133000000.0,254631245.59,Short-term,medium,Under 1 year
Daniel Kelly,55,55000000.0,126781729.44,Medium-term,high,Under 6 year
John Gibson,45,45000000.0,98212275.63,Short-term,medium,Under 5 year
Michael Skinner,41,109000000.0,306105488.18,Long-term,low,Under 6 year
Valerie Collins,58,24000000.0,57230382.1,Long-term,high,Under 9 year
Javier Garcia,35,88000000.0,232977614.67,Short-term,medium,Under 1 year
Pamela Wright,65,34000000.0,69724942.31,Medium-term,high,Under 8 year
Matthew Mann,47,48000000.0,110345825.34,Long-term,high,Under 4 year
Christina Wilson,27,63000000.0,127620602.67,Short-term,low,Under 8 year
Lauren Jennings,32,102000000.0,165381006.35,Medium-term,low,Under 6 year
Jodi Brady,55,147000000.0,416617555.33,Medium-term,low,Under 2 year
Mary Reed,49,105000000.0,243372551.72,Medium-term,high,Under 8 year
Timothy Adkins,52,90000000.0,205891132.05,Long-term,low,Under 8 year
Marvin Frost,33,92000000.0,238895053.73,Short-term,medium,Under 4 year
Jerry Briggs,59,139000000.0,256786530.51,Short-term,low,Under 5 year
Brian Harrington,38,132000000.0,248697073.01,Medium-term,high,Under 9 year
Paul White,37,94000000.0,186551853.54,Long-term,high,Under 1 year
Lauren Hernandez,57,54000000.0,146278852.53,Short-term,medium,Under 9 year
Mary Nguyen,44,118000000.0,349397157.87,Medium-term,high,Under 2 year
Christopher Ellis,36,53000000.0,126093565.94,Long-term,low,Under 8 year
Crystal Fisher,18,21000000.0,49065350.0,Medium-term,high,Under 7 year
Stephen Rasmussen,37,46000000.0,83048575.09,Medium-term,high,Under 7 year
Todd Valdez,37,97000000.0,279572209.74,Long-term,high,Under 8 year
Mr. Jose Jacobs,43,79000000.0,164738670.18,Long-term,low,Under 5 year
Kimberly Evans,61,74000000.0,120953668.93,Medium-term,high,Under 1 year
Jeffrey Cunningham,22,28000000.0,79404835.53,Medium-term,medium,Under 7 year
Ricardo Price,62,38000000.0,107046237.21,Long-term,medium,Under 4 year
Veronica Combs,49,1000000.0,1644737.63,Short-term,high,Under 8 year
Jose Blackburn,51,53000000.0,128645311.73,Medium-term,medium,Under 3 year
Douglas Mata,20,103000000.0,183629491.84,Long-term,low,Under 0 year
Ashley Miller,27,70000000.0,130085446.33,Medium-term,high,Under 5 year
Joshua Hanson,42,141000000.0,339038308.6,Short-term,medium,Under 9 year
Emily Hudson,18,77000000.0,206561182.16,Medium-term,high,Under 6 year
Robert Jackson,38,29000000.0,44091942.73,Long-term,high,Under 9 year
Bonnie Walker,25,127000000.0,345039932.55,Long-term,low,Under 1 year
Matthew Gibbs,52,98000000.0,185138938.44,Short-term,medium,Under 8 year
Nathaniel Yates,33,43000000.0,109848756.82,Medium-term,low,Under 0 year
Jerry Ortiz,52,39000000.0,63446754.23,Medium-term,medium,Under 0 year
Sarah Molina,38,100000000.0,280799658.43,Long-term,medium,Under 9 year
Jason Martin,57,70000000.0,187533767.84,Medium-term,low,Under 2 year
Christopher Shepard,40,122000000.0,215283284.34,Short-term,medium,Under 4 year
Robert Cohen,54,56000000.0,136018572.61,Medium-term,high,Under 4 year
Stephanie Jackson MD,47,29000000.0,77299200.67,Short-term,low,Under 0 year
Susan Franco,43,45000000.0,87484509.44,Medium-term,medium,Under 1 year
Alan Young,57,131000000.0,371642981.5,Medium-term,low,Under 7 year
Billy Jones,40,126000000.0,341861188.12,Medium-term,high,Under 8 year
Patricia Young,52,99000000.0,279390178.79,Long-term,medium,Under 3 year
Jeffrey Simmons,47,66000000.0,133792187.82,Short-term,high,Under 6 year
Robert White,51,15000000.0,44784824.0,Long-term,low,Under 6 year
Cheryl Mccoy,18,76000000.0,171522357.81,Medium-term,high,Under 1 year
Michael Patton,43,122000000.0,276111799.14,Long-term,low,Under 7 year
Frank Wilson DDS,39,106000000.0,178001491.49,Long-term,medium,Under 9 year
Jason Harris,37,120000000.0,347055776.34,Short-term,low,Under 3 year
Adriana Martinez,30,117000000.0,214651844.61,Medium-term,high,Under 0 year
Brenda Washington,30,17000000.0,38502121.34,Long-term,medium,Under 9 year
Ronald Woodward,40,41000000.0,78991392.48,Medium-term,medium,Under 3 year
Morgan Garcia,26,95000000.0,194155422.3,Medium-term,low,Under 5 year
Shane Knapp,55,89000000.0,143469854.53,Long-term,medium,Under 0 year
Cheryl Smith,37,102000000.0,233920302.11,Short-term,low,Under 1 year
Thomas Coleman,20,63000000.0,180261091.14,Short-term,high,Under 0 year
Barry Manning,18,39000000.0,70993633.87,Short-term,low,Under 9 year
Theresa Payne,59,29000000.0,74847100.21,Short-term,low,Under 6 year
Paul Johnston,56,42000000.0,101542830.99,Short-term,low,Under 0 year
Thomas Adams,65,90000000.0,211261680.22,Long-term,medium,Under 5 year
Kyle Robinson,19,146000000.0,306790088.5,Long-term,low,Under 2 year
Andrew Levy Jr.,34,100000000.0,202125644.77,Medium-term,high,Under 5 year
Dawn Reyes,34,94000000.0,222555898.2,Short-term,low,Under 4 year
Elizabeth Frost,50,102000000.0,256316611.0,Medium-term,medium,Under 4 year
Mr. Anthony Clark III,57,99000000.0,209628092.99,Medium-term,high,Under 8 year
Vanessa Hamilton,22,57000000.0,94485407.17,Short-term,high,Under 8 year
Bethany Valdez,57,40000000.0,73504765.4,Long-term,high,Under 9 year
Ronald Hoffman,64,109000000.0,255540167.12,Medium-term,medium,Under 0 year
Whitney Mendoza,32,31000000.0,51333426.75,Long-term,medium,Under 0 year
Kyle Tyler,52,112000000.0,174922707.19,Medium-term,medium,Under 3 year
