Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Justin Franklin,27,27000000.0,62662247.28,Short-term,low,Under 0 year
Cynthia Tucker,31,70000000.0,183727941.75,Long-term,low,Under 6 year
Nicholas James,62,127000000.0,254772568.56,Medium-term,high,Under 3 year
Geoffrey Perez,27,138000000.0,294103488.55,Long-term,high,Under 7 year
Susan Ramirez,46,32000000.0,48863149.8,Short-term,low,Under 5 year
Brian Herring,24,122000000.0,276200454.8,Long-term,low,Under 8 year
Morgan Burnett,49,31000000.0,71766231.88,Medium-term,low,Under 6 year
Jose Lee,29,145000000.0,418540841.45,Short-term,medium,Under 6 year
Douglas Stanley,59,87000000.0,211010191.4,Medium-term,low,Under 2 year
Andrew Watts,48,106000000.0,275470900.23,Long-term,high,Under 0 year
Robin Charles,40,77000000.0,219129140.18,Medium-term,medium,Under 4 year
Daniel Wright,41,32000000.0,74463323.51,Long-term,low,Under 5 year
Nicole Day,47,39000000.0,80335759.86,Medium-term,low,Under 8 year
Norma Wilson,36,54000000.0,139197208.37,Medium-term,high,Under 0 year
Justin Holt,19,41000000.0,110670572.99,Medium-term,medium,Under 2 year
James Zuniga,49,58000000.0,107569767.8,Medium-term,medium,Under 9 year
Sean Nelson,22,28000000.0,59030431.02,Medium-term,medium,Under 8 year
Amy Hunter,28,84000000.0,213578623.62,Long-term,medium,Under 4 year
Elizabeth Lambert,54,61000000.0,165317970.75,Short-term,medium,Under 1 year
Matthew Cole,24,7000000.0,17893045.74,Long-term,high,Under 5 year
Thomas Goodman,25,31000000.0,89722689.73,Medium-term,high,Under 6 year
Raymond Miller,44,132000000.0,316367011.5,Long-term,high,Under 3 year
Elizabeth Herrera,62,17000000.0,38863355.98,Long-term,medium,Under 9 year
Jill Flores,27,135000000.0,379294619.03,Medium-term,medium,Under 0 year
Roy Clark,36,37000000.0,58921470.25,Short-term,low,Under 6 year
Melissa Wagner,32,49000000.0,98232669.07,Short-term,high,Under 3 year
Natalie Ochoa,46,87000000.0,145151413.9,Long-term,low,Under 3 year
Mark Lopez DDS,44,143000000.0,351461892.19,Short-term,medium,Under 2 year
Jessica Baker,55,131000000.0,330793181.49,Medium-term,high,Under 6 year
Lindsey Summers,26,64000000.0,127348093.87,Short-term,medium,Under 6 year
Lauren Conway,65,78000000.0,149222851.41,Medium-term,medium,Under 4 year
Erica Cooley,23,114000000.0,226559910.72,Long-term,medium,Under 8 year
Alfred Leon,18,116000000.0,338544000.96,Medium-term,medium,Under 2 year
Daniel Bridges DDS,36,90000000.0,165201561.36,Short-term,high,Under 9 year
Dr. Leslie Perez,55,113000000.0,326403639.02,Short-term,medium,Under 7 year
Joshua Reed,35,21000000.0,49625996.51,Medium-term,high,Under 2 year
Jeffery Butler,33,95000000.0,269401685.79,Medium-term,high,Under 9 year
Mary Roberson,23,20000000.0,54755363.63,Medium-term,medium,Under 5 year
Katie Shepherd,32,140000000.0,370351597.34,Medium-term,medium,Under 4 year
Brian Boone,63,50000000.0,136923710.8,Long-term,low,Under 1 year
Sarah Coleman,46,33000000.0,77930372.93,Medium-term,low,Under 8 year
Billy Stokes,63,36000000.0,99026722.68,Medium-term,low,Under 2 year
Jason Shepard,49,54000000.0,83236637.94,Short-term,high,Under 3 year
Steven Dominguez,18,46000000.0,120530909.22,Long-term,low,Under 6 year
Jonathan Olson,65,55000000.0,101500114.09,Medium-term,medium,Under 1 year
David Johnson,31,98000000.0,154067098.51,Medium-term,medium,Under 2 year
Deborah Palmer,23,10000000.0,19287621.25,Short-term,medium,Under 9 year
Melissa Gibbs,60,26000000.0,71580955.85,Long-term,low,Under 6 year
Keith Li,22,15000000.0,22977428.0,Medium-term,high,Under 5 year
Melissa Torres,41,79000000.0,187250049.65,Long-term,medium,Under 0 year
Tonya Mason,60,52000000.0,107853627.27,Long-term,low,Under 9 year
Jennifer Thomas,43,98000000.0,231966452.98,Long-term,low,Under 7 year
James Patterson,20,20000000.0,57122617.72,Short-term,high,Under 5 year
Maria Charles,43,23000000.0,68384848.79,Long-term,high,Under 4 year
Hayden Allen,21,123000000.0,313669731.01,Medium-term,high,Under 5 year
Ms. Diane Hunt,62,28000000.0,81927793.26,Long-term,low,Under 7 year
Ricardo Snyder,60,141000000.0,421072417.62,Short-term,medium,Under 4 year
Rodney Wilson,50,54000000.0,99313762.41,Short-term,low,Under 0 year
Douglas Smith,20,12000000.0,26080003.1,Medium-term,low,Under 6 year
Laurie Sanchez,39,17000000.0,32445433.55,Short-term,high,Under 3 year
Jennifer Morales,58,121000000.0,290391634.62,Medium-term,low,Under 2 year
Crystal Donaldson,54,99000000.0,261371582.48,Short-term,high,Under 3 year
Aaron Carrillo,37,79000000.0,152956446.38,Short-term,low,Under 3 year
Kathy Sutton,35,72000000.0,198669961.69,Medium-term,high,Under 0 year
Grant Johnson MD,50,140000000.0,325503153.32,Medium-term,medium,Under 5 year
Natalie Espinoza,26,74000000.0,208982341.11,Short-term,medium,Under 3 year
Kim Barker,32,105000000.0,229807215.1,Short-term,high,Under 0 year
Yolanda Greene,30,8000000.0,14028065.54,Long-term,low,Under 2 year
Jamie Lawson,52,73000000.0,180862527.39,Long-term,high,Under 0 year
Michael Berry,18,126000000.0,326353313.07,Short-term,high,Under 7 year
Linda Orr,52,27000000.0,67545353.15,Short-term,medium,Under 1 year
Natalie Brown,22,74000000.0,132894626.17,Short-term,low,Under 6 year
Kiara Hunter,35,2000000.0,4250400.98,Short-term,medium,Under 9 year
Jonathan Watson,41,100000000.0,154801700.68,Short-term,high,Under 9 year
Meagan Frank,24,52000000.0,131559792.13,Long-term,high,Under 4 year
Julie Lee,60,59000000.0,99083509.52,Medium-term,medium,Under 2 year
Kelly Murphy,61,40000000.0,95917627.19,Medium-term,high,Under 2 year
William Jones,58,135000000.0,347297117.29,Long-term,medium,Under 8 year
Kevin Mendez,59,55000000.0,160875665.6,Long-term,high,Under 4 year
Gina Arias,42,37000000.0,87876051.92,Short-term,medium,Under 7 year
Ruth Frost,39,64000000.0,175520607.85,Long-term,high,Under 6 year
Tracy Brown,45,135000000.0,397522609.66,Long-term,low,Under 5 year
Megan Oneal,42,147000000.0,254791851.4,Long-term,medium,Under 0 year
Lisa Meyer,28,97000000.0,205619555.03,Long-term,high,Under 2 year
Dustin Cisneros,26,71000000.0,123064945.59,Short-term,low,Under 3 year
Luis Rowe,52,74000000.0,180021456.59,Short-term,high,Under 7 year
Robert Herring,39,83000000.0,177082812.88,Long-term,high,Under 0 year
Tracy Chavez,55,7000000.0,18093835.45,Long-term,medium,Under 4 year
Shawn Kidd,58,23000000.0,39939711.04,Short-term,high,Under 7 year
Alexa Harper,65,116000000.0,203229928.49,Medium-term,high,Under 7 year
Monique English,34,32000000.0,62251934.66,Short-term,low,Under 1 year
Stephanie Rios,48,38000000.0,88398122.43,Short-term,medium,Under 6 year
Chad Ryan,18,2000000.0,3850752.11,Long-term,low,Under 4 year
Susan Richardson,53,3000000.0,7566051.24,Long-term,low,Under 8 year
David Campbell,26,106000000.0,293184390.93,Medium-term,low,Under 3 year
Michael Mendez,28,57000000.0,133296707.71,Short-term,high,Under 0 year
Jeremiah Huang MD,40,3000000.0,7723320.87,Short-term,high,Under 3 year
Lisa Graham,22,12000000.0,31122052.01,Long-term,high,Under 1 year
Mr. Ian Baldwin,50,114000000.0,318499999.78,Medium-term,high,Under 7 year
Christine Hunt,40,24000000.0,48975570.3,Long-term,medium,Under 0 year
Mr. Joseph Leon,54,42000000.0,71205181.31,Medium-term,low,Under 4 year
Aaron Jones,58,27000000.0,75858858.23,Long-term,high,Under 5 year
Melissa Martin,39,77000000.0,159074823.91,Short-term,low,Under 5 year
Brandon Crawford,56,90000000.0,226135397.22,Medium-term,low,Under 0 year
Thomas Hayes,51,22000000.0,47690961.64,Short-term,high,Under 1 year
Richard Pittman,57,25000000.0,40130154.43,Short-term,high,Under 1 year
Tracy Hawkins,22,51000000.0,107297655.76,Medium-term,low,Under 0 year
James Murphy,55,65000000.0,118117435.7,Medium-term,low,Under 2 year
Valerie Livingston,25,104000000.0,235360057.57,Short-term,low,Under 6 year
Steven Walsh,47,135000000.0,360825726.98,Short-term,low,Under 1 year
Jenna Stone,57,73000000.0,111624825.9,Long-term,medium,Under 7 year
Suzanne Johnson,61,98000000.0,187216326.54,Medium-term,medium,Under 5 year
Debra Smith,36,8000000.0,20799752.82,Long-term,low,Under 2 year
Ashley Flores,30,8000000.0,19077396.13,Long-term,low,Under 1 year
Joann Russell,32,131000000.0,250915887.2,Short-term,low,Under 8 year
Michelle Ramirez,40,71000000.0,109092288.42,Short-term,medium,Under 3 year
Amanda Jones,24,73000000.0,167892187.19,Long-term,high,Under 6 year
Cynthia Nelson,42,28000000.0,54200000.68,Short-term,high,Under 1 year
Sarah Cardenas,45,37000000.0,97693469.58,Medium-term,medium,Under 8 year
Ruben Ross,46,6000000.0,10226620.76,Medium-term,low,Under 3 year
Molly Mcdowell,39,110000000.0,252560038.94,Long-term,low,Under 9 year
Dr. Richard Anderson,28,48000000.0,129583080.76,Short-term,high,Under 0 year
Steven Shaffer,38,59000000.0,115733221.19,Medium-term,high,Under 0 year
Melissa Adams,33,23000000.0,47456965.33,Medium-term,high,Under 8 year
Tammy Gutierrez,31,40000000.0,66799295.88,Long-term,high,Under 1 year
Tracy Wilkinson,56,77000000.0,162242843.2,Short-term,medium,Under 9 year
Charles Thompson,51,98000000.0,239922752.05,Medium-term,low,Under 0 year
April Foster,57,41000000.0,62045589.54,Short-term,high,Under 9 year
Kathryn Soto,33,88000000.0,207623779.23,Medium-term,medium,Under 1 year
Stephanie Hernandez,64,147000000.0,304914581.47,Short-term,high,Under 6 year
Christina Sullivan,20,104000000.0,156075453.08,Medium-term,low,Under 6 year
Jackson Anderson,55,90000000.0,215072364.31,Medium-term,medium,Under 7 year
Natalie Flores,37,73000000.0,193040041.39,Medium-term,low,Under 4 year
Tricia Hardy,60,16000000.0,43443778.16,Short-term,medium,Under 6 year
Shannon Garrison,25,145000000.0,365255569.95,Short-term,low,Under 4 year
Joshua Barnett,36,134000000.0,245699865.39,Short-term,low,Under 5 year
Jordan Soto,33,98000000.0,220234428.57,Medium-term,high,Under 6 year
Lisa Reynolds,63,71000000.0,146058274.4,Short-term,low,Under 7 year
Jay Clark,42,89000000.0,176642144.7,Long-term,high,Under 3 year
Sherri Tanner,63,14000000.0,28343140.08,Long-term,low,Under 3 year
Robert Small,39,91000000.0,141675852.14,Short-term,low,Under 1 year
Jeffrey Phelps,27,108000000.0,271041026.05,Long-term,medium,Under 3 year
William Diaz,50,50000000.0,78084738.26,Long-term,high,Under 8 year
Denise Hall,29,111000000.0,296905444.83,Long-term,low,Under 8 year
Johnny Moody,32,3000000.0,5246912.1,Long-term,medium,Under 8 year
David Washington,56,102000000.0,190168201.32,Long-term,high,Under 3 year
Michael Ray,27,145000000.0,325540903.69,Long-term,high,Under 5 year
Ryan Burton,58,41000000.0,116125260.85,Short-term,medium,Under 2 year
Mr. Reginald Johnson,58,102000000.0,247790727.35,Long-term,low,Under 3 year
Dr. Michael Adams MD,45,3000000.0,8305984.79,Medium-term,low,Under 8 year
Eric Gibson,19,45000000.0,112604737.49,Medium-term,medium,Under 4 year
Patricia Allen,29,82000000.0,233079449.83,Short-term,high,Under 0 year
Erica Brown,39,118000000.0,206205672.13,Long-term,high,Under 0 year
Courtney Smith,38,133000000.0,210489823.99,Short-term,medium,Under 9 year
Sheryl Wilson,27,97000000.0,183795925.57,Medium-term,high,Under 9 year
Melissa Porter,50,46000000.0,129395288.37,Medium-term,low,Under 4 year
Arthur James,51,84000000.0,227615595.95,Long-term,high,Under 1 year
Wayne Brown,33,113000000.0,197888510.59,Short-term,high,Under 0 year
Kelly Smith,55,143000000.0,314891169.19,Long-term,low,Under 7 year
Robert York,52,14000000.0,37053093.02,Long-term,high,Under 6 year
Tina Wyatt,54,8000000.0,14030164.71,Long-term,low,Under 2 year
Kelly Cook,42,115000000.0,208427780.17,Short-term,low,Under 5 year
Donald Leon,60,82000000.0,186184034.18,Long-term,high,Under 5 year
Mary Conley,50,138000000.0,402861551.87,Medium-term,high,Under 6 year
Jamie Stokes,44,77000000.0,189659674.5,Long-term,high,Under 8 year
Brian Romero,37,89000000.0,206891561.14,Short-term,low,Under 1 year
Robert Ross,48,139000000.0,391443870.13,Medium-term,low,Under 4 year
Darius King,33,107000000.0,221995827.87,Short-term,high,Under 0 year
Jason Daniel,54,75000000.0,163407398.87,Short-term,high,Under 9 year
Melissa Lyons,43,85000000.0,226085088.16,Short-term,high,Under 5 year
Harold Salazar,45,145000000.0,350838899.64,Long-term,medium,Under 3 year
Stephanie Wu,51,94000000.0,147689388.63,Short-term,medium,Under 2 year
Crystal Guzman,63,42000000.0,109679125.08,Medium-term,low,Under 4 year
Antonio Guerrero,55,9000000.0,13994691.94,Medium-term,high,Under 0 year
Derek Rich,26,75000000.0,161858939.55,Short-term,low,Under 6 year
Cynthia Green,53,144000000.0,243184181.99,Short-term,low,Under 4 year
Ronald Silva,23,35000000.0,85200429.63,Short-term,high,Under 7 year
Mike Wood,38,15000000.0,38232748.24,Short-term,low,Under 5 year
Harold Rivera,40,99000000.0,216438713.67,Medium-term,high,Under 8 year
Michele Moore,23,53000000.0,125026980.93,Short-term,high,Under 1 year
Tiffany Merritt,53,19000000.0,54675071.55,Short-term,medium,Under 8 year
Mary Grant,50,147000000.0,395901308.03,Long-term,high,Under 6 year
Timothy Davis,26,115000000.0,239944055.81,Short-term,low,Under 0 year
Becky Ramos DVM,27,129000000.0,274711589.59,Short-term,low,Under 8 year
Lisa Conley,33,42000000.0,123652065.82,Medium-term,high,Under 1 year
Jennifer Anderson,41,100000000.0,207159007.78,Long-term,medium,Under 0 year
Joyce Romero,41,34000000.0,92668872.81,Short-term,high,Under 2 year
Aaron Mills,34,11000000.0,18587987.29,Medium-term,low,Under 5 year
Philip Foley,33,26000000.0,57933639.77,Short-term,high,Under 4 year
Brenda Wilson,34,6000000.0,17242991.21,Medium-term,medium,Under 0 year
Ashley Flores,57,128000000.0,260831318.41,Medium-term,low,Under 0 year
Elizabeth Hunt,54,15000000.0,28843138.96,Long-term,medium,Under 8 year
Sonya Stewart,25,107000000.0,163500092.66,Medium-term,low,Under 8 year
Kenneth Stevenson,53,75000000.0,151030124.12,Short-term,low,Under 9 year
Amy Strong,49,7000000.0,14865197.21,Long-term,low,Under 1 year
Tammy Morton MD,63,37000000.0,57959226.53,Short-term,high,Under 0 year
Amanda Sanchez,31,56000000.0,122228242.0,Short-term,low,Under 3 year
Jonathan Simmons,28,132000000.0,300692930.74,Long-term,medium,Under 4 year
Renee Gordon,47,3000000.0,4670053.63,Medium-term,low,Under 1 year
Amanda Weber,30,41000000.0,76270991.9,Long-term,high,Under 6 year
Joanna Davis,43,113000000.0,318126413.77,Long-term,low,Under 6 year
Gary Reese,45,111000000.0,284665489.52,Medium-term,medium,Under 5 year
Karen Morrow,45,36000000.0,55396195.34,Long-term,high,Under 6 year
Angela Stein,30,81000000.0,221269332.64,Medium-term,low,Under 8 year
Erin Sellers,33,1000000.0,2748855.1,Medium-term,high,Under 0 year
Ernest Wong,28,116000000.0,278343953.61,Short-term,low,Under 4 year
Brittany Rivera,60,136000000.0,204350745.05,Long-term,high,Under 5 year
Ashley Paul,25,90000000.0,240534234.43,Medium-term,high,Under 4 year
John Jones,65,103000000.0,275497275.58,Medium-term,high,Under 6 year
Brian Payne,48,150000000.0,293831399.01,Medium-term,medium,Under 5 year
John Carter,19,26000000.0,43666226.55,Medium-term,high,Under 1 year
John Lee,56,95000000.0,185749165.47,Long-term,low,Under 2 year
Monica Shepherd,23,34000000.0,94525515.89,Short-term,high,Under 4 year
Sarah Bennett,29,71000000.0,143876978.12,Short-term,low,Under 7 year
Jonathon Nelson,59,131000000.0,296408052.85,Medium-term,medium,Under 9 year
Shelly Miller,61,98000000.0,182696213.4,Short-term,medium,Under 4 year
Mark Shelton,37,148000000.0,401879863.47,Medium-term,medium,Under 2 year
Alexandria Harrell,27,75000000.0,121985742.13,Long-term,high,Under 0 year
Eric Trevino,51,21000000.0,51423988.12,Medium-term,low,Under 7 year
Dylan West,46,133000000.0,329830466.38,Long-term,high,Under 4 year
Lynn Davis,61,98000000.0,168921966.97,Long-term,medium,Under 9 year
Steven Bennett,25,125000000.0,256008898.36,Long-term,high,Under 5 year
Noah Page,57,112000000.0,236425248.77,Long-term,low,Under 4 year
Sharon Mooney,63,5000000.0,11526092.0,Long-term,high,Under 7 year
Benjamin Hart,38,106000000.0,194180183.38,Short-term,low,Under 4 year
Donna Duran,33,60000000.0,117117995.98,Medium-term,high,Under 3 year
Maria Garcia,42,11000000.0,27953216.53,Medium-term,medium,Under 5 year
Gina Williams,29,138000000.0,377050798.23,Medium-term,high,Under 3 year
Sabrina Davidson,40,128000000.0,193379331.05,Long-term,low,Under 5 year
Tina Ramirez,21,13000000.0,27048826.59,Medium-term,low,Under 6 year
Laura Harrington,26,78000000.0,141093159.12,Long-term,medium,Under 0 year
Matthew Taylor,35,15000000.0,22858931.72,Long-term,medium,Under 8 year
Christina Moore,27,137000000.0,283150465.8,Short-term,low,Under 8 year
Shane Martinez,34,142000000.0,372491815.54,Long-term,medium,Under 8 year
Charles Cantu,55,26000000.0,75034256.42,Short-term,high,Under 2 year
Sergio Contreras MD,27,67000000.0,105292303.1,Long-term,medium,Under 7 year
Ashley Martinez,32,85000000.0,205962683.58,Short-term,low,Under 2 year
Christy Fields,30,142000000.0,410675037.98,Short-term,medium,Under 0 year
Brittany Jones,43,104000000.0,170275408.98,Short-term,low,Under 5 year
Christopher Hammond,56,8000000.0,17642109.74,Long-term,medium,Under 7 year
Tonya Jones,30,123000000.0,319559996.96,Short-term,medium,Under 7 year
Dylan Sims,51,48000000.0,117379659.89,Short-term,low,Under 1 year
Nicole Dean,59,40000000.0,90684566.34,Medium-term,high,Under 2 year
Erica Nguyen,25,61000000.0,110134790.37,Short-term,low,Under 7 year
Donald Cunningham,42,122000000.0,242811844.64,Long-term,medium,Under 6 year
Laura Myers,32,119000000.0,329991313.19,Long-term,medium,Under 0 year
Justin Gonzales,49,76000000.0,129128256.46,Long-term,low,Under 3 year
Cynthia Miller,52,34000000.0,54289636.01,Short-term,low,Under 5 year
Sara Pratt,57,60000000.0,175063161.67,Medium-term,high,Under 3 year
Adrienne Carlson,46,21000000.0,58623520.51,Medium-term,low,Under 9 year
Brittany Miller,45,30000000.0,54678523.7,Medium-term,high,Under 6 year
Tommy Bishop,46,79000000.0,129358640.67,Short-term,low,Under 1 year
Matthew Spencer,53,141000000.0,379809360.52,Short-term,low,Under 4 year
Brittany Ramirez,19,53000000.0,85961701.67,Short-term,low,Under 1 year
Julie Vazquez,55,99000000.0,219086699.07,Short-term,low,Under 8 year
Madison Carter,38,43000000.0,73043971.18,Long-term,medium,Under 8 year
Daniel Wood,57,57000000.0,97106968.23,Long-term,high,Under 3 year
Walter Green,48,74000000.0,185493946.83,Short-term,medium,Under 7 year
Lynn Joseph,49,29000000.0,47255657.43,Long-term,medium,Under 1 year
Madison Reyes,21,37000000.0,102355332.96,Short-term,medium,Under 6 year
Brenda Maddox,64,110000000.0,287408810.99,Short-term,low,Under 0 year
Randy Gardner,30,16000000.0,46107367.84,Long-term,high,Under 0 year
Thomas Barron,40,56000000.0,110419872.08,Short-term,high,Under 4 year
Caitlin Evans,41,34000000.0,73770520.57,Short-term,high,Under 3 year
Thomas Pratt,37,85000000.0,219255986.0,Long-term,medium,Under 7 year
John Mayer,52,90000000.0,254761995.97,Medium-term,high,Under 2 year
Jason Morrison,55,49000000.0,123111753.78,Long-term,high,Under 3 year
Brent Smith,33,45000000.0,93572370.27,Medium-term,high,Under 0 year
Jessica Gibson,61,42000000.0,112285119.55,Short-term,medium,Under 2 year
Anita Juarez,44,129000000.0,214323563.55,Short-term,medium,Under 2 year
Alexander Mcdonald,31,112000000.0,255778436.78,Medium-term,low,Under 5 year
Wendy Moore,40,49000000.0,101011810.93,Short-term,low,Under 0 year
Karen Rogers,52,149000000.0,397137437.1,Long-term,high,Under 9 year
Andrew Green,55,68000000.0,192498706.13,Long-term,medium,Under 6 year
Susan Bowen,62,52000000.0,86033173.82,Short-term,medium,Under 2 year
James Murray,28,66000000.0,107007330.02,Medium-term,high,Under 3 year
Joseph Wilson,44,127000000.0,234520256.76,Long-term,high,Under 7 year
Robert Carpenter,49,84000000.0,229462253.86,Medium-term,medium,Under 7 year
Anita Adams,65,141000000.0,410385970.62,Long-term,low,Under 2 year
Paula Taylor,25,71000000.0,184881173.87,Long-term,high,Under 4 year
Jeremy Sanchez,18,133000000.0,273894712.82,Short-term,high,Under 9 year
Crystal Harrison,58,58000000.0,131763742.6,Long-term,high,Under 7 year
Marvin Ward,34,47000000.0,106034780.84,Short-term,high,Under 8 year
Martha Camacho,26,91000000.0,187485084.66,Long-term,high,Under 0 year
Rebecca Lewis,30,91000000.0,246350587.93,Short-term,high,Under 6 year
Connor Matthews,57,107000000.0,283832445.5,Long-term,high,Under 5 year
Stephen Marquez,54,1000000.0,2813460.41,Medium-term,high,Under 7 year
Christina Hunt,32,109000000.0,202646014.27,Short-term,low,Under 7 year
Karen King,57,10000000.0,17157438.57,Short-term,low,Under 2 year
Jesse Thompson,54,131000000.0,374754730.23,Medium-term,medium,Under 5 year
Karen Mccormick,22,104000000.0,301875060.46,Long-term,high,Under 5 year
Jaime Anderson,31,87000000.0,223639492.61,Long-term,high,Under 5 year
Joshua Gonzalez,38,17000000.0,50212410.39,Short-term,high,Under 1 year
Tracy Schwartz,39,85000000.0,218584358.03,Medium-term,high,Under 9 year
Ashley Gonzales,39,119000000.0,213396253.39,Short-term,low,Under 9 year
Miguel Caldwell,40,129000000.0,243793140.84,Short-term,medium,Under 9 year
Laura Cochran,21,96000000.0,283829266.62,Short-term,medium,Under 2 year
Jose Best,48,97000000.0,231164004.69,Short-term,medium,Under 0 year
Jennifer Duran,20,31000000.0,61889450.35,Long-term,low,Under 0 year
Denise Arnold,49,110000000.0,306313002.37,Short-term,high,Under 0 year
Tammy Randall,27,93000000.0,266396747.38,Medium-term,medium,Under 0 year
Mary Cruz,49,149000000.0,408187263.99,Short-term,low,Under 5 year
Albert Smith,63,58000000.0,163016831.1,Long-term,low,Under 5 year
Deanna Adams,60,145000000.0,316051704.34,Medium-term,medium,Under 0 year
Caitlin Sutton,34,70000000.0,186550386.04,Short-term,low,Under 8 year
Joel Sanchez,26,3000000.0,8576405.99,Long-term,high,Under 2 year
Joshua Mcintosh,61,59000000.0,100483014.53,Medium-term,high,Under 0 year
Emily Ross,58,1000000.0,1822982.01,Long-term,high,Under 3 year
Laura Roy,19,131000000.0,251878905.62,Medium-term,medium,Under 7 year
Brian Smith,45,62000000.0,122759361.93,Short-term,medium,Under 5 year
Elizabeth Garcia,34,15000000.0,39268662.41,Long-term,low,Under 7 year
Sara Cruz,30,119000000.0,346540001.58,Short-term,low,Under 0 year
James Dixon,30,21000000.0,60979162.58,Medium-term,low,Under 3 year
Sean Wilson,37,119000000.0,326047523.76,Medium-term,high,Under 5 year
Jerome Cordova,23,50000000.0,125911150.23,Medium-term,medium,Under 7 year
Sandra Ruiz,51,140000000.0,252696739.93,Short-term,low,Under 2 year
Peter Miller,53,92000000.0,167286202.18,Medium-term,low,Under 3 year
Ernest Duncan,53,13000000.0,19743533.09,Short-term,low,Under 6 year
Taylor Morgan,53,48000000.0,101189191.83,Long-term,medium,Under 4 year
Dustin Gonzalez,63,116000000.0,254094293.03,Long-term,medium,Under 3 year
Paul Wagner,45,24000000.0,68505038.79,Short-term,high,Under 8 year
Christopher Bennett,37,71000000.0,131167513.06,Medium-term,high,Under 1 year
Timothy Taylor,42,91000000.0,149323461.12,Long-term,high,Under 5 year
Tara Olson,50,65000000.0,162545449.19,Short-term,high,Under 7 year
Shannon Gomez,45,123000000.0,357038651.86,Short-term,low,Under 0 year
Ashley Harding,20,39000000.0,65908805.93,Short-term,medium,Under 0 year
Sara Craig,41,136000000.0,370420704.38,Long-term,medium,Under 6 year
Valerie Wade,34,73000000.0,122334753.9,Short-term,low,Under 8 year
Brittney Thornton,45,122000000.0,292651370.35,Short-term,high,Under 2 year
Jessica Booker,24,36000000.0,57013949.28,Long-term,low,Under 7 year
William Oliver,36,1000000.0,2083321.53,Long-term,high,Under 8 year
Kenneth Alvarado,22,73000000.0,193574981.72,Medium-term,high,Under 2 year
Teresa Olson,39,134000000.0,215800266.12,Medium-term,low,Under 2 year
Melissa Morgan,54,69000000.0,185086283.51,Short-term,low,Under 1 year
Mrs. Dawn Weeks DDS,62,110000000.0,272339669.51,Long-term,high,Under 3 year
Mr. Richard Alexander Jr.,19,76000000.0,174905006.1,Short-term,high,Under 0 year
Mark Martinez,43,101000000.0,222837271.64,Long-term,high,Under 4 year
Casey Travis,55,105000000.0,255533713.66,Long-term,high,Under 4 year
Natalie Owens,49,101000000.0,231298376.19,Short-term,low,Under 4 year
Michelle Jones,53,90000000.0,255069487.35,Medium-term,high,Under 6 year
Samuel Nelson,27,99000000.0,295165885.11,Short-term,high,Under 9 year
Russell Ayala,53,31000000.0,66061905.23,Long-term,medium,Under 7 year
Amy Sharp,47,28000000.0,82160565.38,Short-term,medium,Under 1 year
Kevin Callahan,60,124000000.0,265642639.98,Short-term,medium,Under 3 year
Randy Ballard,36,11000000.0,25080741.93,Medium-term,high,Under 4 year
Carl Campbell,28,17000000.0,26406316.52,Long-term,high,Under 9 year
Emily Taylor,57,115000000.0,271081532.14,Short-term,medium,Under 3 year
Terri Jackson,42,68000000.0,164543881.95,Short-term,high,Under 9 year
Michael Obrien,26,2000000.0,4945733.68,Long-term,low,Under 5 year
Elizabeth Stark,62,67000000.0,142408839.65,Long-term,medium,Under 7 year
Michael Bowen,59,4000000.0,6146741.7,Long-term,high,Under 7 year
Maria Morgan,52,37000000.0,63629815.11,Medium-term,low,Under 9 year
Aaron Arias,45,10000000.0,19928427.56,Medium-term,low,Under 5 year
Jose Trujillo,28,29000000.0,85535335.46,Medium-term,low,Under 8 year
Rachel Ramirez,26,90000000.0,155471914.75,Medium-term,medium,Under 5 year
Elaine Miller,34,12000000.0,21677423.56,Short-term,medium,Under 8 year
Shaun Cline,52,50000000.0,141223024.55,Short-term,medium,Under 7 year
Patricia Martinez,43,138000000.0,348431726.9,Medium-term,high,Under 6 year
Alex Watts,37,19000000.0,37798250.83,Medium-term,medium,Under 0 year
David Wells,33,137000000.0,304798898.04,Medium-term,high,Under 5 year
Thomas Ellis,39,73000000.0,116607329.76,Medium-term,medium,Under 9 year
Erika Booth,52,133000000.0,388679067.97,Long-term,low,Under 3 year
Todd Brown,51,75000000.0,223868548.99,Medium-term,high,Under 0 year
Kim Gardner,25,149000000.0,246206778.02,Medium-term,low,Under 1 year
Elizabeth Smith,51,67000000.0,139994141.27,Long-term,medium,Under 1 year
Mark Crosby,53,13000000.0,31190283.66,Medium-term,low,Under 4 year
Edward Lara,43,16000000.0,43087421.21,Medium-term,low,Under 6 year
Jennifer Lawson,65,69000000.0,199859881.64,Medium-term,medium,Under 3 year
Corey Miller,36,1000000.0,1766968.8,Long-term,high,Under 6 year
Derrick Bridges,21,17000000.0,35025737.31,Medium-term,high,Under 9 year
John Lopez,58,132000000.0,270906824.73,Short-term,high,Under 5 year
Christopher Craig,42,83000000.0,234027234.66,Medium-term,high,Under 9 year
Shannon Maldonado,63,24000000.0,41806125.66,Short-term,high,Under 4 year
Mrs. Kelsey Gallagher,34,102000000.0,183984441.03,Long-term,high,Under 2 year
Mary Carr,64,1000000.0,2932664.93,Short-term,medium,Under 2 year
Joseph Hall,45,9000000.0,21015793.04,Short-term,low,Under 1 year
